source,target,edge_source
10.1016/j.edurev.2017.09.003,10.1177/0735633116642774,openalex
10.1016/j.edurev.2017.09.003,10.1007/s11528-015-0840-3,openalex
10.1016/j.edurev.2017.09.003,10.3102/0013189x12463051,openalex
10.1016/j.edurev.2017.09.003,10.1080/08993408.2015.1033142,openalex
10.1016/j.edurev.2017.09.003,10.1016/j.compedu.2014.11.022,openalex
10.1016/j.edurev.2017.09.003,10.1016/j.sbspro.2012.06.938,openalex
10.1016/j.edurev.2017.09.003,10.2190/ec.49.4.b,openalex
10.1016/j.edurev.2017.09.003,10.1016/j.chb.2017.01.005,openalex
10.1016/j.edurev.2017.09.003,10.1145/1539024.1508959,openalex
10.1016/j.edurev.2017.09.003,10.1016/j.chb.2014.09.012,openalex
10.1016/j.edurev.2017.09.003,10.1145/2700517,openalex
10.1016/j.edurev.2017.09.003,10.1016/j.chb.2016.08.047,openalex
10.1016/j.edurev.2017.09.003,10.1007/s10956-015-9581-5,openalex
10.1016/j.edurev.2017.09.003,10.1145/1118178.1118215,openalex
10.1016/j.edurev.2017.09.003,10.1098/rsta.2008.0118,openalex
10.1016/j.edurev.2017.09.003,10.1145/1508865.1508959,openalex
10.1016/j.edurev.2017.09.003,10.1145/1953163.1953241,openalex
10.1145/3141798.3141808,10.4018/ijgbl.2011040105,openalex
10.1145/3141798.3141808,10.1016/j.compedu.2013.10.020,openalex
10.1145/3141798.3141808,10.3102/0013189x12463051,openalex
10.1145/3141798.3141808,10.1145/1929887.1929902,openalex
10.1145/3141798.3141808,10.1007/s10956-015-9581-5,openalex
10.1145/3141798.3141808,10.1145/1118178.1118215,openalex
10.1145/3144826.3145353,10.1145/1118178.1118215,openalex
10.1145/3144826.3145353,10.1016/j.chb.2015.05.047,openalex
10.1145/3144826.3145353,10.1145/2684721.2684736,openalex
10.1145/3144826.3145353,10.1016/j.chb.2014.09.012,openalex
10.1145/3144826.3145351,10.1145/1118178.1118215,openalex
10.1145/3144826.3145351,10.1145/3012430.3012490,openalex
10.1145/3144826.3145349,10.1016/j.compedu.2013.10.020,openalex
10.1145/3144826.3145349,10.1007/s11135-017-0509-4,openalex
10.1145/3144826.3145349,10.1145/1118178.1118215,openalex
10.1145/3144826.3145349,10.1145/3012430.3012490,openalex
10.1145/3144826.3145349,10.1145/3144826.3145350,openalex
10.1145/3144826.3145349,10.1145/3144826.3145351,openalex
10.1145/3144826.3145349,10.1145/3144826.3145353,openalex
10.1145/3144826.3145349,10.1145/3144826.3145354,openalex
10.1145/3144826.3145349,10.1145/3144826.3145355,openalex
10.1145/3144826.3145349,10.1098/rsta.2008.0118,openalex
10.1145/3144826.3145355,10.1016/j.compedu.2013.10.020,openalex
10.1145/3144826.3145355,10.1145/2670757.2670767,openalex
10.1145/3144826.3145355,10.3102/0013189x12463051,openalex
10.1145/3144826.3145355,10.1007/s11135-017-0509-4,openalex
10.1145/3144826.3145450,10.1016/j.chb.2015.05.047,openalex
10.1145/3144826.3145450,10.1145/1118178.1118215,openalex
10.1145/3144826.3145450,10.1145/2684721.2684736,openalex
10.1145/3144826.3145450,10.1016/j.chb.2014.09.012,openalex
10.1145/3144826.3145350,10.1145/1118178.1118215,openalex
10.1145/3144826.3145350,10.1098/rsta.2008.0118,openalex
10.1145/3144826.3145354,10.1145/1118178.1118215,openalex
10.1145/3144826.3145354,10.1007/s11135-017-0509-4,openalex
10.1145/3144826.3145354,10.1098/rsta.2008.0118,openalex
10.1145/3144826.3145354,10.1016/j.chb.2014.09.012,openalex
10.1145/3144826.3145354,10.1145/2445196.2445374,openalex
10.1145/3104982,10.3102/0013189x12463051,openalex
10.1145/3104982,10.1145/2684721.2684736,openalex
10.1145/3104982,10.1016/j.chb.2014.09.012,openalex
10.1145/3104982,10.1007/s10956-015-9581-5,openalex
10.1145/3104982,10.1145/1118178.1118215,openalex
10.1007/s11251-017-9421-5,10.3102/0013189x12463051,openalex
10.1007/s11251-017-9421-5,10.1145/1118178.1118215,openalex
10.1007/s10758-017-9328-x,10.1007/s10956-015-9552-x,openalex
10.1007/s10758-017-9328-x,10.3102/0013189x12463051,openalex
10.1007/s10758-017-9328-x,10.1145/1929887.1929902,openalex
10.1007/s10758-017-9328-x,10.1016/j.chb.2014.09.012,openalex
10.1007/s10758-017-9328-x,10.1145/1118178.1118215,openalex
10.1007/s10758-017-9328-x,10.1098/rsta.2008.0118,openalex
10.1021/acs.jchemed.6b00973,10.1145/1929887.1929902,openalex
10.1016/j.jmathb.2017.06.004,10.1145/1118178.1118215,openalex
10.1016/j.jmathb.2017.06.004,10.1098/rsta.2008.0118,openalex
10.1080/10494820.2016.1181093,10.3102/0013189x12463051,openalex
10.1080/10494820.2016.1181093,10.1145/1118178.1118215,openalex
10.1080/10494820.2016.1181093,10.1145/1508865.1508959,openalex
10.1145/3102071.3106352,10.3102/0013189x12463051,openalex
10.1145/3102071.3106352,10.1145/2968120.2987750,openalex
10.1145/3102071.3106352,10.1145/3027385.3029440,openalex
10.1145/3105726.3106194,10.1145/1118178.1118215,openalex
10.1145/3105726.3106194,10.1098/rsta.2008.0118,openalex
10.1109/icalt.2017.161,10.1145/1118178.1118215,openalex
10.1109/icalt.2017.161,10.1145/1597990.1598021,openalex
10.1109/icalt.2017.161,10.1098/rsta.2008.0118,openalex
10.1145/3105910,10.1007/s11257-017-9187-0,openalex
10.1145/3105910,10.1007/978-3-319-52691-1_17,openalex
10.1145/3105910,10.3102/0013189x12463051,openalex
10.1145/3105910,10.1080/08993408.2015.1033142,openalex
10.1145/3105910,10.1145/1118178.1118215,openalex
10.1145/3105910,10.1145/2462476.2462479,openalex
10.3102/0034654317710096,10.1145/6592.214913,openalex
10.3102/0034654317710096,10.1145/1118178.1118215,openalex
10.1109/eitt.2017.26,10.1145/1118178.1118215,openalex
10.1109/coginfocom.2017.8268230,10.1109/coginfocom.2017.8268230,openalex
10.1109/tale.2017.8252356,10.2190/ec.51.2.c,openalex
10.1109/tale.2017.8252356,10.1016/j.chb.2016.08.047,openalex
10.1109/tale.2017.8252356,10.3102/0013189x12463051,openalex
10.1109/tale.2017.8252356,10.1007/s10956-015-9581-5,openalex
10.1109/tale.2017.8252356,10.1145/1118178.1118215,openalex
10.1109/tale.2017.8252356,10.1109/educon.2015.7096089,openalex
10.1177/2042753017731357,10.1145/1118178.1118215,openalex
10.1016/j.chb.2017.01.005,10.3102/0013189x12463051,openalex
10.1016/j.chb.2017.01.005,10.1145/1929887.1929902,openalex
10.1016/j.chb.2017.01.005,10.1145/1539024.1508959,openalex
10.1016/j.chb.2017.01.005,10.1007/s10639-015-9412-6,openalex
10.1016/j.chb.2017.01.005,10.1145/1118178.1118215,openalex
10.1016/j.chb.2017.01.005,10.1098/rsta.2008.0118,openalex
10.1016/j.chb.2017.01.005,10.1145/1508865.1508959,openalex
10.1016/j.chb.2017.01.005,10.1007/978-3-642-36617-8_4,openalex
10.1016/j.chb.2017.01.005,10.1201/b16688,openalex
10.1016/j.chb.2016.08.047,10.1145/1953163.1953241,openalex
10.1016/j.chb.2016.08.047,10.3102/0013189x12463051,openalex
10.1016/j.chb.2016.08.047,10.1016/j.chb.2015.05.047,openalex
10.1016/j.chb.2016.08.047,10.1016/j.chb.2014.09.012,openalex
10.1016/j.chb.2016.08.047,10.1109/educon.2016.7474681,openalex
10.1016/j.chb.2016.08.047,10.1007/s10956-015-9581-5,openalex
10.1016/j.chb.2016.08.047,10.1145/1118178.1118215,openalex
10.1016/j.chb.2016.08.047,10.1098/rsta.2008.0118,openalex
10.1016/j.chb.2016.08.047,10.1109/latice.2015.19,openalex
10.1145/3059009.3059017,10.1145/2676723.2677269,openalex
10.1145/3059009.3059017,10.1145/2591708.2591724,openalex
10.1145/3059009.3059017,10.1145/2700517,openalex
10.1145/3059009.3059017,10.1145/1118178.1118215,openalex
10.1145/3078072.3084331,10.3102/0013189x12463051,openalex
10.1145/3078072.3079740,10.3102/0013189x12463051,openalex
10.1145/3078072.3079740,10.1016/j.compedu.2016.03.003,openalex
10.1145/3078072.3084313,10.1007/s10956-015-9581-5,openalex
10.1109/educon.2017.7942991,10.1016/j.ijcci.2014.06.003,openalex
10.1109/educon.2017.7942991,10.1145/1118178.1118215,openalex
10.1109/educon.2017.7942991,10.1016/j.chb.2014.09.012,openalex
10.1109/educon.2017.7942991,10.1109/fie.2008.4720362,openalex
10.1109/educon.2017.7942991,10.1080/08993408.2015.1033142,openalex
10.1109/educon.2017.7942991,10.3102/0013189x12463051,openalex
10.1109/educon.2017.7942991,10.1145/2700517,openalex
10.1109/educon.2017.7943078,10.1145/1118178.1118215,openalex
10.1109/educon.2017.7943078,10.3102/0013189x12463051,openalex
10.1109/educon.2017.7943079,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2017.03.001,10.1016/j.compedu.2013.10.020,openalex
10.1016/j.compedu.2017.03.001,10.3102/0013189x12463051,openalex
10.1016/j.compedu.2017.03.001,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2017.03.001,10.1145/2818314.2818328,openalex
10.1109/icde.2017.169,10.1145/1118178.1118215,openalex
10.1145/3027063.3053216,10.1145/2968120.2987750,openalex
10.1145/3027063.3053216,10.1109/educon.2016.7474681,openalex
10.1145/3027063.3053216,10.1145/1118178.1118215,openalex
10.1007/s10956-016-9663-z,10.3102/0013189x12463051,openalex
10.1007/s10956-016-9663-z,10.1080/15391523.2016.1146563,openalex
10.1007/s10956-016-9663-z,10.1007/s10956-015-9581-5,openalex
10.1007/s10956-016-9663-z,10.1145/1118178.1118215,openalex
10.1109/iwsc.2017.7880506,10.1145/1118178.1118215,openalex
10.1145/3017680.3017779,10.1145/1822090.1822154,openalex
10.1145/3017680.3017779,10.1145/2591708.2591724,openalex
10.1145/3017680.3017779,10.1145/2684721.2684736,openalex
10.1145/3017680.3017779,10.1145/2899415.2899465,openalex
10.1145/3017680.3017779,10.1145/1118178.1118215,openalex
10.1007/s11257-017-9187-0,10.3102/0013189x12463051,openalex
10.1007/s11257-017-9187-0,10.1145/1118178.1118215,openalex
10.1007/s11277-016-3679-9,10.1145/1118178.1118215,openalex
10.1007/s11277-016-3679-9,10.1098/rsta.2008.0118,openalex
10.1007/s11277-016-3679-9,10.1016/j.chb.2014.09.012,openalex
10.1007/s11277-016-3679-9,10.1016/j.compedu.2013.10.020,openalex
10.1007/s10639-016-9482-0,10.1145/2445196.2445404,openalex
10.1007/s10639-016-9482-0,10.1145/1929887.1929902,openalex
10.1007/s10639-016-9482-0,10.1145/2445196.2445227,openalex
10.1007/s10639-016-9482-0,10.1145/1118178.1118215,openalex
10.1007/s10639-016-9482-0,10.1145/2538862.2538956,openalex
10.1109/tale.2016.7851769,10.1098/rsta.2008.0118,openalex
10.1109/tale.2016.7851769,10.1145/1118178.1118215,openalex
10.1109/tale.2016.7851769,10.1145/1508865.1508959,openalex
10.1109/tale.2016.7851769,10.1007/s10639-015-9412-6,openalex
10.1080/08993408.2017.1308651,10.3102/0013189x12463051,openalex
10.1080/08993408.2017.1308651,10.1016/j.sbspro.2012.06.938,openalex
10.1080/08993408.2017.1308651,10.1016/j.chb.2014.09.012,openalex
10.1080/08993408.2017.1308651,10.1145/1118178.1118215,openalex
10.1080/0144929x.2016.1188415,10.1016/j.procs.2012.04.056,openalex
10.1080/0144929x.2016.1188415,10.1098/rsta.2008.0118,openalex
10.1080/0144929x.2016.1188415,10.1016/j.sbspro.2012.06.938,openalex
10.1080/13614568.2016.1152314,10.1080/08993408.2014.963360,openalex
10.1080/13614568.2016.1152314,10.1177/0735633115612785,openalex
10.1080/13614568.2016.1152314,10.1016/j.chb.2014.09.012,openalex
10.1080/13614568.2016.1152314,10.1145/2700517,openalex
10.1007/978-3-319-71483-7_9,10.1145/3105726.3106194,openalex
10.1007/978-3-319-71483-7_9,10.1007/978-3-319-46747-4_3,openalex
10.1007/978-3-319-71483-7_9,10.15388/informatica.2017.119,openalex
10.1007/978-3-319-71483-7_15,10.1007/978-3-319-46747-4_3,openalex
10.1007/978-3-319-71483-7_15,10.3102/0013189x12463051,openalex
10.1007/978-3-319-71483-7_15,10.1145/1929887.1929902,openalex
10.1007/978-3-319-71483-7_15,10.1145/2787622.2787720,openalex
10.1007/978-3-319-71483-7_15,10.1007/s10639-015-9412-6,openalex
10.1007/978-3-319-71483-7_15,10.1145/1118178.1118215,openalex
10.1007/978-3-319-71483-7_15,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-71483-7_15,10.1007/s11528-016-0087-7,openalex
10.1007/978-3-319-71483-7_1,10.1007/978-3-319-46747-4_13,openalex
10.1016/j.procs.2017.08.018,10.1145/1118178.1118215,openalex
10.1016/j.procs.2017.08.018,10.1098/rsta.2008.0118,openalex
10.1016/j.procs.2017.08.018,10.1016/j.chb.2015.05.047,openalex
10.1016/j.procs.2017.08.018,10.5220/0006313001170124,openalex
10.1109/mcse.2017.3151241,10.3102/0013189x12463051,openalex
10.1109/mcse.2017.3151241,10.1145/1118178.1118215,openalex
10.28945/3768,10.1145/1118178.1118215,openalex
10.28945/3768,10.3102/0013189x12463051,openalex
10.1007/978-3-319-58515-4_5,10.1145/1118178.1118215,openalex
10.1080/11356405.2017.1305075,10.1016/j.compedu.2014.11.022,openalex
10.1080/11356405.2017.1305075,10.1016/j.compedu.2016.03.003,openalex
10.1080/11356405.2017.1305075,10.1145/1118178.1118215,openalex
10.15388/infedu.2017.03,10.1007/978-3-319-46747-4_3,openalex
10.15388/infedu.2017.03,10.1145/2818314.2818328,openalex
10.15388/infedu.2017.03,10.1109/latice.2015.19,openalex
10.15388/infedu.2017.03,10.1145/1118178.1118215,openalex
10.15388/informatica.2017.119,10.1007/978-3-319-46747-4_3,openalex
10.15388/informatica.2017.119,10.1145/1539024.1508959,openalex
10.15388/informatica.2017.119,10.1145/1929887.1929902,openalex
10.15388/informatica.2017.119,10.1145/2445196.2445404,openalex
10.1108/ijilt-09-2016-0048,10.1145/1118178.1118215,openalex
10.1108/ijilt-09-2016-0048,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-55553-9_12,10.1145/1118178.1118215,openalex
10.1007/978-3-319-55553-9_5,10.1145/1118178.1118215,openalex
10.1007/978-3-319-55553-9_5,10.1016/j.robot.2015.10.008,openalex
10.1007/978-3-319-55553-9_5,10.1145/1929887.1929902,openalex
10.1007/978-3-319-55553-9_5,10.3102/0013189x12463051,openalex
10.1007/978-3-319-55553-9_5,10.1145/2445196.2445374,openalex
10.1007/978-3-319-55553-9_5,10.1016/j.sbspro.2012.06.938,openalex
10.1007/978-3-319-52836-6_19,10.1145/2808006.2808033,openalex
10.1007/978-3-319-52836-6_19,10.3102/0013189x12463051,openalex
10.1007/978-3-319-52836-6_19,10.1145/1118178.1118215,openalex
10.1111/bjet.12355,10.3102/0013189x12463051,openalex
10.1111/bjet.12355,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-41713-4_49,10.3102/0013189x12463051,openalex
10.1007/978-3-319-41713-4_49,10.1145/1118178.1118215,openalex
10.1007/978-3-319-41713-4_49,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-41713-4_49,10.1007/s11528-016-0087-7,openalex
10.1186/s40594-016-0052-1,10.3102/0013189x12463051,openalex
10.1186/s40594-016-0052-1,10.1145/1118178.1118215,openalex
10.1007/s10956-016-9628-2,10.1145/2157136.2157191,openalex
10.1007/s10956-016-9628-2,10.1145/1118178.1118215,openalex
10.1177/0735633116642774,10.1080/08993408.2016.1160664,openalex
10.1177/0735633116642774,10.14742/ajet.805,openalex
10.1177/0735633116642774,10.1016/j.chb.2014.09.012,openalex
10.1177/0735633116642774,10.1145/1118178.1118215,openalex
10.1111/jcal.12155,10.1016/j.chb.2014.09.012,openalex
10.1109/fie.2016.7757408,10.1109/vlhcc.2015.7357215,openalex
10.1109/fie.2016.7757408,10.1109/fie.2015.7344239,openalex
10.1109/fie.2016.7757408,10.1109/blocks.2015.7369019,openalex
10.1109/fie.2016.7757408,10.1145/1118178.1118215,openalex
10.1109/fie.2016.7757408,10.1098/rsta.2008.0118,openalex
10.1109/fie.2016.7757408,10.1109/fie.2011.6142980,openalex
10.1109/fie.2016.7757409,10.1098/rsta.2008.0118,openalex
10.1109/fie.2016.7757409,10.1145/2538862.2538956,openalex
10.1109/fie.2016.7757409,10.1016/j.chb.2014.09.012,openalex
10.1109/fie.2016.7757409,10.1016/j.compedu.2014.11.022,openalex
10.1109/fie.2016.7757409,10.1145/1118178.1118215,openalex
10.1109/fie.2016.7757409,10.3102/0013189x12463051,openalex
10.1109/fie.2016.7757409,10.1145/2591708.2591724,openalex
10.1109/fie.2016.7757678,10.1098/rsta.2008.0118,openalex
10.1109/fie.2016.7757678,10.1145/2858796.2858801,openalex
10.1109/fie.2016.7757678,10.1016/j.chb.2014.09.012,openalex
10.1109/fie.2016.7757678,10.1016/j.procs.2012.04.056,openalex
10.1109/fie.2016.7757678,10.1016/j.sbspro.2010.12.256,openalex
10.1109/fie.2016.7757678,10.15388/infedu.2015.11,openalex
10.1109/fie.2016.7757678,10.3102/0013189x12463051,openalex
10.1109/fie.2016.7757678,10.1109/latice.2015.19,openalex
10.1109/fie.2016.7757678,10.1007/s10639-015-9412-6,openalex
10.1109/fie.2016.7757678,10.1145/1118178.1118215,openalex
10.1109/fie.2016.7757678,10.1109/educon.2014.6826147,openalex
10.1109/fie.2016.7757678,10.1145/2839509.2844636,openalex
10.1109/fie.2016.7757678,10.1145/2676723.2677244,openalex
10.1109/fie.2016.7757678,10.1145/2462476.2462479,openalex
10.1109/fie.2016.7757678,10.1145/2818314.2818328,openalex
10.1109/fie.2016.7757678,10.1145/2513456.2513484,openalex
10.1109/fie.2016.7757678,10.1109/fie.2011.6142980,openalex
10.1109/siie.2016.7751839,10.1109/clei.2012.6427135,openalex
10.1109/siie.2016.7751839,10.1145/1118178.1118215,openalex
10.1109/siie.2016.7751816,10.1016/j.compedu.2016.03.003,openalex
10.1109/vlhcc.2016.7739692,10.1145/1597990.1598021,openalex
10.1109/vlhcc.2016.7739692,10.1145/1118178.1118215,openalex
10.1145/3012430.3012496,10.3102/0013189x12463051,openalex
10.1145/3012430.3012496,10.1016/j.chb.2014.09.012,openalex
10.1145/3012430.3012496,10.1016/j.chb.2016.08.047,openalex
10.1145/3012430.3012496,10.1145/1118178.1118215,openalex
10.1145/3012430.3012496,10.1098/rsta.2008.0118,openalex
10.1145/3012430.3012490,10.1016/j.compedu.2013.10.020,openalex
10.1145/3012430.3012490,10.1145/3012430.3012495,openalex
10.1145/3012430.3012490,10.1145/3012430.3012493,openalex
10.1145/3012430.3012490,10.1145/3012430.3012499,openalex
10.1145/3012430.3012490,10.1145/3012430.3012496,openalex
10.1145/3012430.3012490,10.1145/1118178.1118215,openalex
10.1145/3012430.3012495,10.1145/1822090.1822154,openalex
10.1145/3012430.3012495,10.1145/1929887.1929902,openalex
10.1145/3012430.3012495,10.1145/1118178.1118215,openalex
10.1145/3012430.3012495,10.1016/j.compedu.2013.10.020,openalex
10.1145/3012430.3012499,10.1145/1118178.1118215,openalex
10.1145/3012430.3012499,10.1145/1508865.1508959,openalex
10.1145/3012430.3012499,10.1145/2818314.2818315,openalex
10.1177/1475725716659252,10.1016/j.chb.2014.09.012,openalex
10.1177/1475725716659252,10.1145/1508865.1508959,openalex
10.1177/1475725716659252,10.1201/b16688,openalex
10.1177/1475725716659252,10.1145/1118178.1118215,openalex
10.1177/1475725716659252,10.1098/rsta.2008.0118,openalex
10.1016/j.chb.2016.07.017,10.3102/0013189x12463051,openalex
10.1016/j.chb.2016.07.017,10.1145/1929887.1929902,openalex
10.1016/j.chb.2016.07.017,10.1016/j.chb.2014.09.012,openalex
10.1016/j.chb.2016.07.017,10.1145/1118178.1118215,openalex
10.1016/j.chb.2016.07.017,10.1098/rsta.2008.0118,openalex
10.1007/s11528-016-0087-7,10.1007/978-3-319-24258-3_2,openalex
10.1007/s11528-016-0087-7,10.1145/1118178.1118215,openalex
10.1145/2967934.2968109,10.1145/2839509.2844656,openalex
10.1145/2968120.2987750,10.1145/1822090.1822154,openalex
10.1145/2968120.2987750,10.1145/1118178.1118215,openalex
10.1145/2968120.2987750,10.1109/educon.2016.7474681,openalex
10.1145/2968120.2987750,10.1007/978-3-642-23456-9_39,openalex
10.1145/2978249.2978272,10.1145/2670757.2670767,openalex
10.1145/2978249.2978272,10.3102/0013189x12463051,openalex
10.1145/2978249.2978272,10.1098/rsta.2008.0118,openalex
10.1145/2978249.2978265,10.1145/2676723.2677256,openalex
10.1145/2978249.2978265,10.1007/s10639-016-9482-0,openalex
10.1145/2998626.2998665,10.1145/1118178.1118215,openalex
10.1145/2998626.2998665,10.1016/j.chb.2014.09.012,openalex
10.1145/2998626.2998665,10.1016/j.compedu.2014.11.022,openalex
10.1007/s11528-016-0098-4,10.3102/0013189x12463051,openalex
10.1007/s11528-016-0098-4,10.1145/1118178.1118215,openalex
10.1007/s11528-016-0098-4,10.1098/rsta.2008.0118,openalex
10.1016/j.compedu.2016.04.011,10.3102/0013189x12463051,openalex
10.1016/j.compedu.2016.04.011,10.1016/j.compedu.2014.11.022,openalex
10.1016/j.compedu.2016.04.011,10.1145/2684721.2684736,openalex
10.1016/j.compedu.2016.04.011,10.1145/1118178.1118215,openalex
10.1145/2899415.2899465,10.1145/1118178.1118215,openalex
10.1145/2983468.2983517,10.1109/latice.2015.19,openalex
10.1145/2930674.2930697,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2016.03.003,10.1145/1461928.1461938,openalex
10.1016/j.compedu.2016.03.003,10.3102/0013189x12463051,openalex
10.1016/j.compedu.2016.03.003,10.1016/j.compedu.2014.11.022,openalex
10.1016/j.compedu.2016.03.003,10.1145/1118178.1118215,openalex
10.1016/j.compedu.2016.03.003,10.1007/s10956-015-9581-5,openalex
10.1109/educon.2016.7474667,10.1145/1118178.1118215,openalex
10.1109/educon.2016.7474681,10.3102/0013189x12463051,openalex
10.1109/educon.2016.7474681,10.1016/j.chb.2014.09.012,openalex
10.1109/educon.2016.7474681,10.1109/educon.2015.7096089,openalex
10.1109/mcse.2016.37,10.1145/1118178.1118215,openalex
10.1177/0735633115612785,10.2190/ec.51.2.c,openalex
10.1177/0735633115612785,10.3102/0013189x12463051,openalex
10.1177/0735633115612785,10.1080/08993408.2014.963360,openalex
10.1177/0735633115612785,10.1016/j.chb.2015.05.047,openalex
10.1177/0735633115612785,10.1016/j.chb.2014.09.012,openalex
10.1177/0735633115612785,10.1145/1118178.1118215,openalex
10.1177/0735633115612785,10.1007/s10639-015-9412-6,openalex
10.1177/0735633115612785,10.14742/ajet.805,openalex
10.1145/2839509.2844564,10.3102/0013189x12463051,openalex
10.1145/2839509.2844564,10.1080/08993408.2015.1033142,openalex
10.1145/2839509.2844564,10.1145/1118178.1118215,openalex
10.1145/2839509.2844564,10.1145/2325296.2325347,openalex
10.1145/2839509.2844564,10.1145/2462476.2462479,openalex
10.1145/2839509.2844624,10.1145/1118178.1118215,openalex
10.1145/2839509.2844656,10.1145/1118178.1118215,openalex
10.1145/2839509.2844636,10.1145/1118178.1118215,openalex
10.1145/2839509.2844675,10.1098/rsta.2008.0118,openalex
10.1145/2839462.2856541,10.1145/1118178.1118215,openalex
10.1007/s10956-015-9581-5,10.3102/0013189x12463051,openalex
10.1007/s10956-015-9581-5,10.1007/s11423-013-9327-0,openalex
10.1007/s10956-015-9581-5,10.1145/1118178.1118215,openalex
10.1080/08993408.2016.1160664,10.1016/j.chb.2014.09.012,openalex
10.1080/08993408.2016.1160664,10.1145/1118178.1118215,openalex
10.1007/978-3-319-30295-9_14,10.1145/1118178.1118215,openalex
10.1007/978-3-319-30295-9_14,10.1098/rsta.2008.0118,openalex
10.1007/978-3-319-30295-9_14,10.3102/0013189x12463051,openalex
10.1002/pra2.2016.14505301092,10.1145/1508865.1508959,openalex
10.1002/pra2.2016.14505301092,10.1145/1118178.1118215,openalex
10.1002/pra2.2016.14505301092,10.2991/ict4s-14.2014.28,openalex
10.15388/ioi.2016.09,10.1145/1929887.1929902,openalex
10.15388/ioi.2016.09,10.1145/1539024.1508959,openalex
10.15388/ioi.2016.09,10.1098/rsta.2008.0118,openalex
10.15388/ioi.2016.09,10.1145/1508865.1508959,openalex
10.1007/978-3-319-46747-4_3,10.1145/2445196.2445404,openalex
10.1007/978-3-319-46747-4_3,10.1145/1929887.1929902,openalex
10.1007/978-3-319-46747-4_3,10.1145/1539024.1508959,openalex
10.1007/978-3-319-46747-4_3,10.1007/978-3-319-25396-1_13,openalex
10.1007/978-3-319-46747-4_3,10.1145/1118178.1118215,openalex
10.1007/978-3-319-46747-4_3,10.1145/1508865.1508959,openalex
10.1007/978-3-319-41769-1_9,10.1016/j.compedu.2014.11.022,openalex
10.1007/978-3-319-41769-1_9,10.1145/1118178.1118215,openalex
10.2197/ipsjjip.24.732,10.15388/infedu.2015.11,openalex
10.2197/ipsjjip.24.732,10.1145/1118178.1118215,openalex
10.2197/ipsjjip.24.732,10.1007/978-3-642-36617-8_4,openalex
10.2197/ipsjjip.24.732,10.1007/978-3-319-25396-1_13,openalex
10.1080/15391523.2016.1146563,10.1145/1118178.1118215,openalex
10.4018/ijgbl.2016010101,10.1145/1118178.1118215,openalex
10.4018/ijgbl.2016010101,10.4018/ijgbl.2011040105,openalex
10.4018/ijgbl.2016010101,10.1016/j.ijcci.2014.06.003,openalex
10.4018/ijgbl.2016010101,10.3102/0013189x12463051,openalex
10.4018/ijgbl.2016010101,10.1016/j.procs.2012.04.056,openalex
10.1016/j.robot.2015.10.008,10.1145/1118178.1118215,openalex
10.1016/j.robot.2015.10.008,10.1098/rsta.2008.0118,openalex
10.1016/j.robot.2015.10.008,10.1145/1929887.1929902,openalex
10.1016/j.robot.2015.10.008,10.4018/ijgbl.2011040105,openalex
10.1016/j.robot.2015.10.008,10.3102/0013189x12463051,openalex
10.1016/j.robot.2015.10.008,10.1016/j.compedu.2013.10.020,openalex
10.1016/j.robot.2015.10.008,10.1016/j.sbspro.2012.06.938,openalex
10.1016/j.robot.2015.10.008,10.1145/1461928.1461938,openalex
10.1016/j.robot.2015.10.008,10.1145/2445196.2445374,openalex
10.1109/blocks.2015.7369019,10.3102/0013189x12463051,openalex
10.1109/blocks.2015.7369019,10.1016/j.sbspro.2012.06.938,openalex
10.1109/blocks.2015.7369019,10.1016/j.chb.2014.09.012,openalex
10.1109/blocks.2015.7368995,10.1016/j.chb.2015.05.047,openalex
10.1109/blocks.2015.7368995,10.1109/educon.2014.6826147,openalex
10.1109/blocks.2015.7368995,10.1145/1118178.1118215,openalex
10.1109/blocks.2015.7368995,10.1016/j.chb.2014.09.012,openalex
10.1109/blocks.2015.7368995,10.3102/0013189x12463051,openalex
10.1109/vlhcc.2015.7357215,10.1145/2676723.2677269,openalex
10.1109/vlhcc.2015.7357215,10.1145/1953163.1953241,openalex
10.1109/vlhcc.2015.7357215,10.1145/1118178.1118215,openalex
10.1007/s10639-015-9412-6,10.1016/j.compedu.2013.10.020,openalex
10.1007/s10639-015-9412-6,10.3102/0013189x12463051,openalex
10.1007/s10639-015-9412-6,10.1145/1508865.1508959,openalex
10.1007/s10639-015-9412-6,10.1145/1118178.1118215,openalex
10.1007/s10639-015-9412-6,10.1098/rsta.2008.0118,openalex
10.1007/s10639-015-9412-6,10.1145/1461928.1461938,openalex
10.1007/s10639-015-9412-6,10.1145/1929887.1929902,openalex
10.1109/fie.2015.7344239,10.1145/1118178.1118215,openalex
10.1109/fie.2015.7344241,10.1145/1118178.1118215,openalex
10.1109/fie.2015.7344237,10.1145/1118178.1118215,openalex
10.1109/fie.2015.7344063,10.1145/1118178.1118215,openalex
10.1109/fie.2015.7344240,10.1145/1118178.1118215,openalex
10.1109/fie.2015.7344115,10.1145/1118178.1118215,openalex
