source,target,edge_source,year_source,period
10.1007/s11423-024-10364-y,10.1177/0735633121992479,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1111/jcal.12545,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1007/s10639-021-10617-w,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1177/0735633120972356,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1177/07356331211017794,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1080/15391523.2021.1922105,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1016/j.compedu.2021.104379,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1007/s10639-020-10268-3,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1016/j.compedu.2020.104023,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1177/07356331211039961,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1002/cae.22609,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1016/j.tsc.2022.101218,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1002/cae.22321,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1007/s10956-019-09794-8,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1007/s11423-022-10097-w,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1002/cae.22610,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1177/0735633120978530,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1177/07356331211057143,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1007/s10639-022-11181-7,openalex,2024,p3_2020_2026
10.1007/s11423-024-10364-y,10.1016/j.compedu.2022.104445,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1016/j.ijcci.2021.100329,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1007/s10639-021-10700-2,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1080/08993408.2021.1877988,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1080/21532974.2019.1693940,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1080/21532974.2019.1693942,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1007/s10639-020-10115-5,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1007/s40299-019-00478-w,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1007/s10639-023-11843-0,openalex,2024,p3_2020_2026
10.1007/s10639-023-12406-z,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1007/s10639-023-12441-w,10.1007/s11528-019-00410-5,openalex,2024,p3_2020_2026
10.1007/s10639-023-12441-w,10.1016/j.compedu.2022.104431,openalex,2024,p3_2020_2026
10.1007/s10639-023-12441-w,10.1016/j.compedu.2021.104425,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.3389/fpsyg.2021.828568,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1080/15391523.2021.1962453,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1016/j.lmot.2022.101802,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1007/s40299-019-00480-2,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1109/educon54358.2023.10125117,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.3390/s22103746,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1016/j.tsc.2023.101269,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1108/lht-01-2021-0027,openalex,2024,p3_2020_2026
10.1007/s10639-023-12392-2,10.1109/fie44824.2020.9274021,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.3389/feduc.2022.757627,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1007/s11528-023-00841-1,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1016/j.ijcci.2021.100388,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1007/s10639-023-11806-5,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1111/bjet.13157,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1007/s10956-019-09801-y,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1002/cae.22664,openalex,2024,p3_2020_2026
10.1007/s10639-023-12415-y,10.1177/0735633121994070,openalex,2024,p3_2020_2026
10.1007/s12528-023-09356-3,10.1177/0735633120973430,openalex,2024,p3_2020_2026
10.1007/s12528-023-09356-3,10.1016/j.compedu.2020.104023,openalex,2024,p3_2020_2026
10.26803/ijlter.23.7.18,10.1186/s41239-020-00196-0,openalex,2024,p3_2020_2026
10.26803/ijlter.23.7.18,10.1177/07356331211037757,openalex,2024,p3_2020_2026
10.26803/ijlter.23.7.18,10.1016/j.compedu.2021.104287,openalex,2024,p3_2020_2026
10.26803/ijlter.23.7.18,10.1016/j.caeo.2021.100056,openalex,2024,p3_2020_2026
10.26803/ijlter.23.7.18,10.1080/20004508.2019.1627844,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1007/s11423-021-10034-3,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1016/j.ijer.2022.102008,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.3991/ijim.v16i20.34247,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.3389/feduc.2021.657895,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1016/j.compedu.2021.104222,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1016/j.caeo.2023.100122,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1186/s40594-023-00417-8,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1016/j.tsc.2022.101193,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105045,10.1016/j.elerap.2020.101011,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.chb.2019.106185,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.compedu.2020.103807,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.ijcci.2021.100337,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1007/s10639-021-10700-2,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1007/s10643-021-01236-8,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.chb.2018.12.037,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1080/15391523.2020.1870250,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.compedu.2021.104222,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1016/j.tsc.2022.101043,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1186/s40594-021-00311-1,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1111/bjet.13215,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105039,10.1177/07356331211057143,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1016/j.ijcci.2021.100337,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.3389/fpsyg.2022.904761,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1080/10645578.2020.1732184,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.3389/feduc.2021.657895,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1016/j.caeo.2023.100122,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1111/bjet.13266,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1111/bjet.13215,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1016/j.tsc.2022.101218,openalex,2024,p3_2020_2026
10.1177/07356331241226459,10.1016/j.edurev.2023.100520,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1109/fie49875.2021.9637405,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1007/s10639-022-11385-x,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-020-09892-y,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-019-09803-w,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1007/s11191-021-00202-5,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1007/s40299-019-00480-2,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1007/s10956-020-09836-6,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.3390/math8122128,openalex,2024,p3_2020_2026
10.4018/979-8-3693-1974-1.ch004,10.1002/cae.22321,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.chb.2019.106185,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1177/07356331211004048,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1007/s10758-018-9391-y,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2020.103872,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1007/s40299-019-00479-9,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.tsc.2023.101369,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2019.103759,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1007/s10639-022-10992-y,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1109/tlt.2022.3180588,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2022.104505,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1111/jcal.12493,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.tsc.2021.100926,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1016/j.compedu.2021.104425,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1109/rita.2020.3008338,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1007/s12144-021-02085-9,openalex,2024,p3_2020_2026
10.1016/j.tsc.2024.101537,10.1007/s10639-022-11527-1,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1007/s10758-021-09585-4,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.29333/ejmste/10789,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1016/j.compedu.2020.103832,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.15388/infedu.2020.01,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.3390/educsci13040422,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1111/jcal.12591,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1007/s40299-019-00479-9,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1007/s10639-023-11634-7,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1177/07356331211035182,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.15388/infedu.2024.01,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.3390/mti6020013,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1007/s10639-022-10992-y,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1007/s10956-020-09831-x,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1016/j.compedu.2021.104222,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1016/j.tsc.2021.100926,openalex,2024,p3_2020_2026
10.1007/s11423-023-10339-5,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.3389/fpsyg.2021.771221,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1080/10494820.2021.2006237,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1016/j.compedu.2020.103832,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1007/s10639-022-11385-x,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1016/j.tsc.2020.100714,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1007/s11423-019-09708-w,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1016/j.compedu.2022.104505,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1016/j.tsc.2022.101043,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1016/j.compedu.2022.104457,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1007/s11423-023-10312-2,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1177/0735633120972356,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1016/j.compedu.2020.104023,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1080/10494820.2018.1534245,openalex,2024,p3_2020_2026
10.1177/07356331231225269,10.1177/0735633120988807,openalex,2024,p3_2020_2026
10.1016/j.caeai.2023.100198,10.1016/j.ece.2023.05.001,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1007/s10639-021-10700-2,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1007/s10643-021-01236-8,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1016/j.compedu.2020.103832,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1007/s10639-022-10992-y,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1007/s10956-020-09831-x,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1016/j.compedu.2021.104222,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1007/s40299-019-00478-w,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1016/j.caeo.2023.100122,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1177/07356331211035182,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1080/10494820.2021.1931891,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1080/08993408.2021.1877988,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1111/bjet.13215,openalex,2024,p3_2020_2026
10.1007/s10639-023-12181-x,10.1177/07356331211057143,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e30482,10.1007/s10956-020-09831-x,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e30482,10.1007/s40299-019-00478-w,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e30482,10.1177/0735633119872908,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e30482,10.22521/edupij.2022.111.1,openalex,2024,p3_2020_2026
10.1145/3613904.3642229,10.1080/10494820.2019.1612448,openalex,2024,p3_2020_2026
10.1145/3613904.3642229,10.1016/j.caeo.2023.100122,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1016/j.ijcci.2021.100337,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1007/s10639-021-10700-2,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1080/21532974.2019.1693940,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1016/j.elerap.2020.101011,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1007/s10639-021-10765-z,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1007/s40299-019-00478-w,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1080/10409289.2020.1759012,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.18178/ijiet.2020.10.8.1435,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1080/09669760.2021.1892599,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.3389/feduc.2021.657895,openalex,2024,p3_2020_2026
10.1016/j.entcom.2024.100637,10.1080/10986065.2021.1982666,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1016/j.chb.2019.106185,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1177/07356331211004048,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1177/0735633120965919,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1177/0735633120967315,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1016/j.compedu.2021.104425,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1016/j.tsc.2022.101143,openalex,2024,p3_2020_2026
10.1016/j.compedu.2024.105012,10.1177/07356331211017794,openalex,2024,p3_2020_2026
10.1111/bjet.13412,10.1016/j.compedu.2020.103872,openalex,2024,p3_2020_2026
10.1111/bjet.13412,10.1016/j.compedu.2020.104023,openalex,2024,p3_2020_2026
10.1007/s10639-023-12103-x,10.29333/ejmste/10789,openalex,2024,p3_2020_2026
10.1007/s10639-023-12103-x,10.1016/j.compedu.2020.103832,openalex,2024,p3_2020_2026
10.1007/s10639-023-12103-x,10.1007/s10956-019-09803-w,openalex,2024,p3_2020_2026
10.1007/s10639-023-12103-x,10.1007/s10956-022-09965-0,openalex,2024,p3_2020_2026
10.1007/s10639-023-12103-x,10.1007/s10639-022-10992-y,openalex,2024,p3_2020_2026
10.1007/s10639-023-12103-x,10.1016/j.compedu.2022.104505,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1016/j.chb.2019.106185,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1016/j.chb.2019.03.018,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1186/s40594-020-00238-z,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1007/s10798-019-09559-9,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1080/10494820.2019.1636090,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1016/j.compedu.2019.103759,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1080/15391523.2020.1870250,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1080/15391523.2020.1713263,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1007/s11423-019-09708-w,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1080/15391523.2020.1834474,openalex,2024,p3_2020_2026
10.1007/s11528-023-00841-1,10.1007/s11528-023-00841-1,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3390/educsci10090214,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1177/0735633121992479,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3390/math8122128,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1007/s11191-021-00202-5,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1007/s13218-021-00750-6,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.6018/red.409481,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1007/s11528-019-00410-5,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1186/s40594-020-00238-z,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3389/fpsyg.2022.904761,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3991/ijet.v17i03.27311,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3390/s22103746,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3389/fpsyg.2021.828568,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3389/frobt.2022.720448,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3390/educsci11090518,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1177/0735633120978530,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1016/j.tsc.2020.100714,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.6018/red.410191,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1016/j.jss.2021.111107,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1002/cae.22365,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1007/s10639-022-10893-0,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.1007/s10758-021-09587-2,openalex,2024,p3_2020_2026
10.1016/j.heliyon.2024.e29177,10.3389/fpsyg.2021.640115,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1016/j.compedu.2020.103807,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1177/0735633119845694,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.3390/app11010115,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1186/s40594-020-00238-z,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.3390/educsci11030109,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1186/s41239-020-00196-0,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1080/10494820.2019.1636090,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1016/j.compedu.2020.103872,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1007/s10643-022-01319-0,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1007/s11191-021-00202-5,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.3389/feduc.2021.657895,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1002/cae.22214,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1177/0735633120932871,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1016/j.jss.2021.111107,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1177/0735633121992479,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1111/jcal.12493,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1016/j.compedu.2019.103798,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1016/j.compedu.2021.104284,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.1016/j.compedu.2020.104023,openalex,2024,p3_2020_2026
10.1177/21582440241249897,10.14569/ijacsa.2021.0120111,openalex,2024,p3_2020_2026
10.1007/s11423-023-10328-8,10.1007/s11423-021-10021-8,openalex,2024,p3_2020_2026
10.1007/s11423-023-10328-8,10.1007/s11423-021-10016-5,openalex,2024,p3_2020_2026
10.1007/s11423-023-10328-8,10.1177/0735633120972356,openalex,2024,p3_2020_2026
10.1111/jcal.12921,10.1186/s40594-020-00238-z,openalex,2024,p3_2020_2026
10.1111/jcal.12921,10.1111/bjet.13092,openalex,2024,p3_2020_2026
10.1111/jcal.12921,10.1007/s10798-021-09677-3,openalex,2024,p3_2020_2026
10.1177/07356331231211916,10.1186/s40594-020-00238-z,openalex,2024,p3_2020_2026
10.1177/07356331231211916,10.1111/bjet.13157,openalex,2024,p3_2020_2026
10.1177/07356331231211916,10.1007/s10956-019-09803-w,openalex,2024,p3_2020_2026
10.1177/07356331231211916,10.1007/s10639-022-11342-8,openalex,2024,p3_2020_2026
