doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.3390/biology10060506,A new application in biology education: Development and implementation of arduino-supported stem activities,A new application in biology education: Development and implementation of arduino-supported stem activities,2021,Biology,broad,0.7583333333333333,2,15.0,15.0,13.0,1.75,123.0,Biology; Arduino; Engineering; Embedded system,p3_2020_2026
10.3991/ijim.v15i20.23739,Connecting Computational Thinking (CT) Concept with the Game-Based Learning (GBL) Elements,Connecting Computational Thinking (CT) Concept with the Game-Based Learning (GBL) Elements,2021,International Journal of Interactive Mobile Technologies,core,0.8500000000000001,2,15.0,15.0,13.0,,102.0,Element (criminal law); Documentation; Abstraction; Curiosity; Component (thermodynamics),p3_2020_2026
10.46328/ijemst.1205,Discovering Concepts of Geometry through Robotics Coding Activities,Discovering Concepts of Geometry through Robotics Coding Activities,2021,INTERNATIONAL JOURNAL OF EDUCATION IN MATHEMATICS SCIENCE AND TECHNOLOGY,broad,0.6666666666666667,2,15.0,15.0,9.0,,150.0,Robotics; Coding (social sciences); Artificial intelligence; Educational robotics; Curriculum,p3_2020_2026
10.1007/s10639-020-10213-4,Teaching computational thinking in Mexico: A case study in a public elementary school,Teaching computational thinking in Mexico: A case study in a public elementary school,2020,Education and Information Technologies,broad,0.6666666666666667,2,15.0,15.0,15.0,3.2,150.0,Cronbach's alpha; Learning environment; Mathematics education; Session (web analytics); Educational technology,p3_2020_2026
10.1108/ils-04-2020-0123,"WeScratch: an inclusive, playful and collaborative approach to creative learning online","WeScratch: an inclusive, playful and collaborative approach to creative learning online",2020,Information and Learning Science,broad,0.7250000000000001,3,15.0,15.0,13.0,,72.0,Originality; Value (mathematics); Computer science; Online learning; Mathematics education,p3_2020_2026
10.1109/fie44824.2020.9274250,Computational Thinking Growth during a First-Year Engineering Course,Computational Thinking Growth during a First-Year Engineering Course,2020,"Proceedings - Frontiers in Education Conference, FIE",broad,0.5416666666666667,3,15.0,15.0,9.0,,67.0,Course (navigation); Computer science; Mathematics education; Engineering; Psychology,p3_2020_2026
10.1177/0735633119845694,Investigating “Problem-Solving With Datasets” as an Implementation of Computational Thinking: A Literature Review,Investigating “Problem-Solving With Datasets” as an Implementation of Computational Thinking: A Literature Review,2020,Journal of Educational Computing Research,broad,0.5416666666666667,3,15.0,15.0,15.0,,127.0,Computer science; Computational thinking; Scope (computer science); Mathematics education; Critical thinking,p3_2020_2026
10.1007/978-3-031-54975-5_12,Anticipating User Needs: Insights from Design Fiction on Conversational Agents for Computational Thinking,Anticipating User Needs: Insights from Design Fiction on Conversational Agents for Computational Thinking,2024,Lecture Notes in Computer Science,broad,0.6333333333333333,3,14.0,14.0,20.0,0.75,32.0,Computer science; Usability; Implementation; Computational thinking; Human–computer interaction,p3_2020_2026
10.1007/s10639-023-12441-w,A Bebras Computational Thinking (ABC-Thinking) program for primary school: Evaluation using the competent computational thinking test,A Bebras Computational Thinking (ABC-Thinking) program for primary school: Evaluation using the competent computational thinking test,2024,Education and Information Technologies,broad,0.6666666666666667,2,14.0,14.0,18.0,9.499999999999998,122.0,Computational thinking; Competence (human resources); Mathematics education; Test (biology); Critical thinking,p3_2020_2026
10.1016/j.learninstruc.2024.101995,"The interplay of rewards and competition in digital game-based learning: Effects on intrinsic motivation, game performance and behaviors, an","The interplay of rewards and competition in digital game-based learning: Effects on intrinsic motivation, game performance and behaviors, and computational thinking",2024,Learning and Instruction,broad,0.6666666666666667,2,14.0,14.0,14.0,,78.0,Intrinsic motivation; Competition (biology); Psychology; Game based learning; Cognitive psychology,p3_2020_2026
10.1177/21582440241249897,Identification of Problem-Solving Techniques in Computational Thinking Studies: Systematic Literature Review,Identification of Problem-Solving Techniques in Computational Thinking Studies: Systematic Literature Review,2024,SAGE Open,core,1.0,3,14.0,14.0,19.0,,168.0,Identification (biology); Management science; Systematic review; Epistemology; Psychology,p3_2020_2026
10.15388/infedu.2024.01,Teaching Computing to Middle and High School Students from a Low Socio-Economic Status Background: A Systematic Literature Review,Teaching Computing to Middle and High School Students from a Low Socio-Economic Status Background: A Systematic Literature Review,2024,INFORMATICS IN EDUCATION,broad,0.5416666666666667,3,14.0,14.0,10.0,,51.0,Computer science; Context (archaeology); Mathematics education; Order (exchange); Information technology,p3_2020_2026
10.26803/ijlter.23.7.18,Diving into the Future: Unravelling the Impact of Flowgorithm and Discord Fusion on Algorithm and Programming Courses and Fostering Computat,Diving into the Future: Unravelling the Impact of Flowgorithm and Discord Fusion on Algorithm and Programming Courses and Fostering Computational Thinking,2024,"International Journal of Learning, Teaching and Educational Research",core,1.0,3,14.0,14.0,14.0,,37.0,Computational thinking; Computer science; Mathematics education; Simple random sample; Sample (material),p3_2020_2026
10.1002/cae.22610,Competitive programming in computational thinking and problem solving education,Competitive programming in computational thinking and problem solving education,2023,Computer Applications in Engineering Education,broad,0.6333333333333333,3,14.0,14.0,20.0,,77.0,CONTEST; Computer science; Judgement; Computational thinking; Mathematics education,p3_2020_2026
10.1007/s10639-022-11412-x,A validity and reliability study of the formative model for the indicators of STEAM education creations,A validity and reliability study of the formative model for the indicators of STEAM education creations,2023,Education and Information Technologies,core,0.9083333333333334,3,14.0,14.0,15.0,0.5,190.0,Operationalization; Formative assessment; Brainstorming; Mathematics education; Test (biology),p3_2020_2026
10.1007/s11858-023-01509-z,Exploring computational thinking as a boundary object between mathematics and computer programming for STEM teaching and learning,Exploring computational thinking as a boundary object between mathematics and computer programming for STEM teaching and learning,2023,ZDM - International Journal on Mathematics Education,broad,0.7250000000000001,3,14.0,14.0,15.0,,122.0,Computational thinking; Computer science; Context (archaeology); Mathematics education; Abstraction,p3_2020_2026
10.1080/03004279.2022.2029924,Unplugged computational thinking at K-6 education: evidence from a multiple-case study in Spain,Unplugged computational thinking at K-6 education: evidence from a multiple-case study in Spain,2023,Education 3-13,core,1.0,3,14.0,14.0,14.0,,101.0,Computational thinking; Curriculum; Thematic analysis; Coding (social sciences); Mathematics education,p3_2020_2026
10.1109/isas60782.2023.10391517,Implementing Generative AI and Large Language Models in Education,Implementing Generative AI and Large Language Models in Education,2023,,broad,0.6083333333333334,1,14.0,14.0,17.0,,60.0,CLARITY; Computer science; Generative grammar; Artificial intelligence; Process (computing),p3_2020_2026
10.1111/jcal.12771,"The effects of block-based visual and text-based programming training on students' achievement, logical thinking skills, and motivation","The effects of block-based visual and text-based programming training on students' achievement, logical thinking skills, and motivation",2023,JOURNAL OF COMPUTER ASSISTED LEARNING,broad,0.7583333333333333,2,14.0,14.0,14.0,,58.0,Block (permutation group theory); Mathematics education; Test (biology); Logical reasoning; Control (management),p3_2020_2026
10.1177/07356331221133560,A Flipped Systematic Debugging Approach to Enhance Elementary Students’ Program Debugging Performance and Optimize Cognitive Load,A Flipped Systematic Debugging Approach to Enhance Elementary Students’ Program Debugging Performance and Optimize Cognitive Load,2023,Journal of Educational Computing Research,broad,0.575,2,14.0,14.0,14.0,,50.0,Debugging; Computer science; Algorithmic program debugging; Cognition; Cognitive load,p3_2020_2026
10.1016/j.caeo.2021.100069,Exploring the effect of remixing stories and games on the development of students' computational thinking,Exploring the effect of remixing stories and games on the development of students' computational thinking,2022,Computers and Education Open,broad,0.5416666666666667,3,14.0,14.0,14.0,,128.0,Mathematics education; Computational thinking; Development (topology); Computer science; Multimedia,p3_2020_2026
10.1016/j.compedu.2022.104623,A mixed-method cluster analysis of physical computing and robotics integration in middle-grade math lesson plans,A mixed-method cluster analysis of physical computing and robotics integration in middle-grade math lesson plans,2022,Computers and Education,core,1.0,3,14.0,14.0,15.0,0.5,127.0,Computational thinking; Coding (social sciences); Mathematics education; Computer science; Lesson plan,p3_2020_2026
10.1080/00368121.2022.2071817,Integration of computational thinking into STEM activities: an example of an interdisciplinary unplugged programming activity,Integration of computational thinking into STEM activities: an example of an interdisciplinary unplugged programming activity,2022,SCIENCE ACTIVITIES-PROJECTS AND CURRICULUM IDEAS IN STEM CLASSROOMS,broad,0.6333333333333333,3,14.0,14.0,13.0,,59.0,Context (archaeology); Computational thinking; Mathematics education; Subject (documents); Computer science,p3_2020_2026
10.1080/08993408.2021.1947642,Tabletop games designed to promote computational thinking,Tabletop games designed to promote computational thinking,2022,Computer Science Education,broad,0.7583333333333333,2,14.0,14.0,12.0,6.4,55.0,Computational thinking; Computer science; Game mechanics; Perception; Taxonomy (biology),p3_2020_2026
10.1080/08993408.2022.2044673,Experiential serious-game design for development of knowledge of object-oriented programming and computational thinking skills,Experiential serious-game design for development of knowledge of object-oriented programming and computational thinking skills,2022,Computer Science Education,core,1.0,3,14.0,14.0,14.0,,100.0,Computer science; Experiential learning; Context (archaeology); Computational thinking; Object-oriented programming,p3_2020_2026
10.1080/18117295.2022.2133739,Teachers’ Perceptions of and Concerns About Integrating Computational Thinking into Science Teaching After a Professional Development Activi,Teachers’ Perceptions of and Concerns About Integrating Computational Thinking into Science Teaching After a Professional Development Activity,2022,"African Journal of Research in Mathematics, Science and Technology Education",broad,0.6333333333333333,3,14.0,14.0,17.0,,75.0,Perception; Thematic analysis; Science education; Mathematics education; Professional development,p3_2020_2026
10.1145/3501385.3543979,A Pair of ACES: An Analysis of Isomorphic Questions on an Elementary Computing Assessment,A Pair of ACES: An Analysis of Isomorphic Questions on an Elementary Computing Assessment,2022,,broad,0.6333333333333333,3,14.0,14.0,15.0,7.0,26.0,Computer science; Mathematics education; Psychology,p3_2020_2026
10.12973/eu-jer.11.3.1495,Computational Thinking Process of Prospective Mathematics Teacher in Solving Diophantine Linear Equation Problems,Computational Thinking Process of Prospective Mathematics Teacher in Solving Diophantine Linear Equation Problems,2022,European Journal of Educational Research,core,1.0,3,14.0,14.0,11.0,,130.0,Mathematics education; Mindset; Process (computing); Abstraction; Nonprobability sampling,p3_2020_2026
10.29333/ejmste/12442,Reflections of future kindergarten teachers on the design of a mathematical instruction process didactic sequences with the use of robots,Reflections of future kindergarten teachers on the design of a mathematical instruction process didactic sequences with the use of robots,2022,"Eurasia Journal of Mathematics, Science and Technology Education",broad,0.7250000000000001,3,14.0,14.0,15.0,8.099999999999998,95.0,Process (computing); Mathematics education; Psychology; Cognition; Computer science,p3_2020_2026
10.3390/educsci12110793,Computational Thinking and Coding for Young Children: A Hybrid Approach to Link Unplugged and Plugged Activities,Computational Thinking and Coding for Young Children: A Hybrid Approach to Link Unplugged and Plugged Activities,2022,Education Sciences,broad,0.5416666666666667,3,14.0,14.0,16.0,1.5,174.0,Computational thinking; Coding (social sciences); Computer science; Digital literacy; Early childhood,p3_2020_2026
10.5617/adno.9194,Teachers' understanding of programming and computational thinking in primary education - A critical need for professional development,Teachers' understanding of programming and computational thinking in primary education - A critical need for professional development,2022,Acta Didactica Norden,core,1.0,3,14.0,14.0,15.0,,90.0,Computational thinking; Cognitively Guided Instruction; Curriculum; Mathematics education; Professional development,p3_2020_2026
10.1007/s11423-021-10031-6,We game on skyscrapers: the effects of an equity-informed game design workshop on students’ computational thinking skills and perceptions of,We game on skyscrapers: the effects of an equity-informed game design workshop on students’ computational thinking skills and perceptions of computer science,2021,Educational Technology Research and Development,core,1.0,3,14.0,14.0,13.0,0.5,83.0,Computational thinking; Game Developer; Mathematics education; Perception; Pride,p3_2020_2026
10.1088/1742-6596/1808/1/012019,Abstract Thinking Skills of High School Students in STEM Learning: Literature Review,Abstract Thinking Skills of High School Students in STEM Learning: Literature Review,2021,IOP Conference Series: Earth and Environmental Science,core,0.9083333333333334,3,14.0,14.0,10.0,,91.0,Credibility; Computational thinking; Robotics; Process (computing); Mathematics education,p3_2020_2026
10.1088/1742-6596/1839/1/012027,The effectiveness of research-based learning model of teaching integrated with computer simulation in astronomy course in improving student ,The effectiveness of research-based learning model of teaching integrated with computer simulation in astronomy course in improving student computational thinking skills,2021,Journal of Physics: Conference Series,core,1.0,3,14.0,14.0,11.0,,55.0,Class (philosophy); Mathematics education; Kepler; Computer science; Teaching method,p3_2020_2026
10.1109/siie53363.2021.9583623,Teaching and Learning Tools for Introductory Programming in University Courses,Teaching and Learning Tools for Introductory Programming in University Courses,2021,,broad,0.5416666666666667,3,14.0,14.0,11.0,,65.0,Computer science; Syntax; Set (abstract data type); Computer programming; Mathematics education,p3_2020_2026
10.20368/1971-8829/1135552,Adaptive gamification framework to promote computational thinking in 8-13 year olds,Adaptive gamification framework to promote computational thinking in 8-13 year olds,2021,Journal of E-Learning and Knowledge Society,core,0.8500000000000001,2,14.0,14.0,,,132.0,Computational thinking; Computer science; Mathematics education; Psychology; Cognitive science,p3_2020_2026
10.3390/educsci11030109,Development of a pandemic awareness stem outreach curriculum: Utilizing a computational thinking taxonomy framework,Development of a pandemic awareness stem outreach curriculum: Utilizing a computational thinking taxonomy framework,2021,Education Sciences,broad,0.6333333333333333,3,14.0,14.0,15.0,1.0,193.0,Computational thinking; Curriculum; Outreach; Workforce; Mathematics education,p3_2020_2026
10.3390/su132011192,Developing eighth-grade students’ computational thinking with critical reflection,Developing eighth-grade students’ computational thinking with critical reflection,2021,Sustainability (Switzerland),broad,0.6333333333333333,3,14.0,14.0,13.0,,98.0,Metacognition; Critical thinking; Mathematics education; Reflection (computer programming); Computational thinking,p3_2020_2026
10.1007/978-3-662-61983-4_9,MagiPlay: An Augmented Reality Serious Game Allowing Children to Program Intelligent Environments,MagiPlay: An Augmented Reality Serious Game Allowing Children to Program Intelligent Environments,2020,Lecture Notes in Computer Science,broad,0.575,2,14.0,14.0,16.0,,45.0,Computer science; Augmented reality; Human–computer interaction; Process (computing); Context (archaeology),p3_2020_2026
10.1145/3392063.3394402,A designerly approach as a foundation for school children's computational thinking skills while developing digital games,A designerly approach as a foundation for school children's computational thinking skills while developing digital games,2020,PROCEEDINGS OF IDC 2020,core,0.8500000000000001,2,14.0,14.0,16.0,,52.0,Computational thinking; Foundation (evidence); Computer science; Mathematics education; Multimedia,p3_2020_2026
10.1145/3392561.3394634,Conceptual learning through accessible play: Project torino and computational thinking for blind children in India,Conceptual learning through accessible play: Project torino and computational thinking for blind children in India,2020,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,14.0,14.0,15.0,1.85,49.0,Computational thinking; Conversation; Computer science; Resource (disambiguation); Control flow,p3_2020_2026
10.3390/su122310129,Education in Programming and Mathematical Learning: Functionality of a Programming Language in Educational Processes,Education in Programming and Mathematical Learning: Functionality of a Programming Language in Educational Processes,2020,SUSTAINABILITY,broad,0.5416666666666667,3,14.0,14.0,12.0,,100.0,Curriculum; Mathematics education; Scratch; Competence (human resources); Computer science,p3_2020_2026
10.1080/10494820.2024.2375342,Potential of ChatGPT in academic research: exploring innovative thinking skills,Potential of ChatGPT in academic research: exploring innovative thinking skills,2025,Interactive Learning Environments,broad,0.6083333333333334,1,13.0,13.0,16.0,,64.0,Publishing; Variety (cybernetics); Academic community; Process (computing); Academic writing,p3_2020_2026
10.1007/s11423-023-10312-2,Different programming approaches on primary students’ computational thinking: a multifactorial chain mediation effect,Different programming approaches on primary students’ computational thinking: a multifactorial chain mediation effect,2024,Educational Technology Research and Development,core,0.9083333333333334,3,13.0,13.0,13.0,,44.0,Computer science; Programming paradigm; Mathematics education; Computational thinking; Mediation,p3_2020_2026
10.1007/s11423-023-10339-5,The effects of unplugged programming activities on K-9 students’ computational thinking: meta-analysis,The effects of unplugged programming activities on K-9 students’ computational thinking: meta-analysis,2024,Educational Technology Research and Development,broad,0.6333333333333333,3,13.0,13.0,12.0,3.2,52.0,Computational thinking; Computer science; Mathematics education; Promotion (chess); Psychology,p3_2020_2026
10.1007/s40692-023-00300-z,Studying the effects of educational games on cultivating computational thinking skills to primary school students: a systematic literature r,Studying the effects of educational games on cultivating computational thinking skills to primary school students: a systematic literature review,2024,Journal of Computers in Education,core,1.0,3,13.0,13.0,14.0,1.25,157.0,Computational thinking; Economic shortage; Mathematics education; Systematic review; Domain (mathematical analysis),p3_2020_2026
10.1016/j.entcom.2024.100637,"Play with coding toys in early childhood education and Care: Teachers’ pedagogical Strategies, views and impact on children's development a ","Play with coding toys in early childhood education and Care: Teachers’ pedagogical Strategies, views and impact on children's development a systematic literature review",2024,Entertainment Computing,broad,0.575,2,13.0,13.0,20.0,,181.0,Coding (social sciences); Scopus; Psychology; Early childhood education; Early childhood,p3_2020_2026
10.1016/j.heliyon.2024.e30482,Enhancing computational thinking in early childhood education through ScratchJr integration,Enhancing computational thinking in early childhood education through ScratchJr integration,2024,Heliyon,core,0.8166666666666667,3,13.0,13.0,13.0,,108.0,Cohort; Computational thinking; Coding (social sciences); Early childhood education; Modalities,p3_2020_2026
10.1016/j.tsc.2024.101537,Engagement predicts computational thinking skills in unplugged activity: Analysis of gender differences,Engagement predicts computational thinking skills in unplugged activity: Analysis of gender differences,2024,Thinking Skills and Creativity,core,1.0,3,13.0,13.0,12.0,,61.0,Psychology; Cognitive psychology; Social psychology; Mathematics education,p3_2020_2026
10.1080/10494820.2023.2194929,Students’ beliefs about computer programming predict their computational thinking and computer programming self-efficacy,Students’ beliefs about computer programming predict their computational thinking and computer programming self-efficacy,2024,Interactive Learning Environments,core,0.9083333333333334,3,13.0,13.0,13.0,,43.0,Computational thinking; Generalization; Mathematics education; Abstraction; Computer programming,p3_2020_2026
10.1111/bjet.13443,Assessing implicit computational thinking in game-based learning: A logical puzzle game study,Assessing implicit computational thinking in game-based learning: A logical puzzle game study,2024,British Journal of Educational Technology,core,1.0,3,13.0,13.0,13.0,0.25,121.0,Educational game; Computer science; Computational thinking; Game based learning; Logical reasoning,p3_2020_2026
10.1111/jcal.12921,Experimenting with computational thinking for knowledge transfer in engineering robotics,Experimenting with computational thinking for knowledge transfer in engineering robotics,2024,Journal of Computer Assisted Learning,core,1.0,3,13.0,13.0,12.0,,81.0,Robotics; Artificial intelligence; Computational thinking; Educational robotics; Computer science,p3_2020_2026
10.1145/3640794.3665542,Generative AI-Enabled Conversational Interaction to Support Self-Directed Learning Experiences in Transversal Computational Thinking,Generative AI-Enabled Conversational Interaction to Support Self-Directed Learning Experiences in Transversal Computational Thinking,2024,"PROCEEDINGS OF THE 6TH CONFERENCE ON ACM CONVERSATIONAL USER INTERFACES, CUI 2024",broad,0.6333333333333333,3,13.0,13.0,18.0,,47.0,Transversal (combinatorics); Generative grammar; Computer science; Human–computer interaction; Artificial intelligence,p3_2020_2026
10.1177/07356331241236744,Do 3–8 Years Old Children Benefit From Computational Thinking Development? A Meta-Analysis,Do 3–8 Years Old Children Benefit From Computational Thinking Development? A Meta-Analysis,2024,Journal of Educational Computing Research,broad,0.6333333333333333,3,13.0,13.0,14.0,,33.0,Psychological intervention; Meta-analysis; Empirical research; Psychology; Inclusion (mineral),p3_2020_2026
10.1186/s40594-024-00498-z,The transfer effect of computational thinking (CT)-STEM: a systematic literature review and meta-analysis,The transfer effect of computational thinking (CT)-STEM: a systematic literature review and meta-analysis,2024,International Journal of STEM Education,broad,0.6333333333333333,3,13.0,13.0,19.0,9.75,105.0,Meta-analysis; Science education; Computer science; Management science; Mathematics education,p3_2020_2026
10.1002/cae.22609,Introducing schoolchildren to computational thinking using smartphone apps: A way to encourage enrollment in engineering education,Introducing schoolchildren to computational thinking using smartphone apps: A way to encourage enrollment in engineering education,2023,Computer Applications in Engineering Education,core,1.0,3,13.0,13.0,17.0,,57.0,Computational thinking; Test (biology); Debugging; Mathematics education; Computer science,p3_2020_2026
10.1007/978-981-99-6550-2_1,Enhancing Computational Thinking Based on Virtual Robot of Artificial Intelligence Modeling in the English Language Classroom,Enhancing Computational Thinking Based on Virtual Robot of Artificial Intelligence Modeling in the English Language Classroom,2023,Lecture Notes in Networks and Systems,core,1.0,3,13.0,13.0,17.0,,37.0,Teamwork; Artificial intelligence; Ambiguity; Mathematics education; Competence (human resources),p3_2020_2026
10.1080/10494820.2021.1928236,The developmental characteristics of computational thinking and its relationship with technical skills: taking the department of engineering,The developmental characteristics of computational thinking and its relationship with technical skills: taking the department of engineering as an example,2023,Interactive Learning Environments,broad,0.6333333333333333,3,13.0,13.0,10.0,,82.0,Computational thinking; Mathematics education; Curriculum; Cognition; Embodied cognition,p3_2020_2026
10.1080/21532974.2023.2210317,Professional digital competence (PDC) in teacher education–teacher candidates reasoning about programming when involved in problem-solving a,Professional digital competence (PDC) in teacher education–teacher candidates reasoning about programming when involved in problem-solving activities with digital tools,2023,Journal of Digital Learning in Teacher Education,broad,0.5416666666666667,3,13.0,13.0,12.0,,90.0,Appropriation; Computational thinking; Competence (human resources); Mathematics education; Computer science,p3_2020_2026
10.1109/tetc.2022.3163650,Engaging Primary and Secondary School Students in Computer Science Through Computational Thinking Training,Engaging Primary and Secondary School Students in Computer Science Through Computational Thinking Training,2023,IEEE Transactions on Emerging Topics in Computing,core,1.0,3,13.0,13.0,14.0,,103.0,Syllabus; Computational thinking; Computer science; Perception; Mathematics education,p3_2020_2026
10.1111/jcal.12819,"Exploring relationships among students' computational thinking skills, emotions, and cognitive load using simulation games in primary educat","Exploring relationships among students' computational thinking skills, emotions, and cognitive load using simulation games in primary education",2023,Journal of Computer Assisted Learning,core,1.0,3,13.0,13.0,16.0,,85.0,Psychology; Sadness; Cognitive load; Cognition; Happiness,p3_2020_2026
10.1145/3544548.3581261,Coding Together: On Co-located and Remote Collaboration between Children with Mixed-Visual Abilities,Coding Together: On Co-located and Remote Collaboration between Children with Mixed-Visual Abilities,2023,Conference on Human Factors in Computing Systems - Proceedings,broad,0.6333333333333333,3,13.0,13.0,16.0,2.7,44.0,Computational thinking; Interdependence; Workspace; Coding (social sciences); Collaborative learning,p3_2020_2026
10.11591/ijere.v12i2.23308,Student activities in solving mathematics problems with a computational thinking using Scratch,Student activities in solving mathematics problems with a computational thinking using Scratch,2023,International Journal of Evaluation and Research in Education,core,1.0,3,13.0,13.0,14.0,,215.0,Mathematics education; Computational thinking; Calculator; Abstraction; Scratch,p3_2020_2026
10.1177/07356331231170383,Technology-Integrated Computing Education in Early Childhood: A Systematic Literature Review,Technology-Integrated Computing Education in Early Childhood: A Systematic Literature Review,2023,JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,broad,0.5416666666666667,3,13.0,13.0,15.0,,56.0,Computer science; Variety (cybernetics); End-user computing; Early childhood education; Educational technology,p3_2020_2026
10.21061/jte.v34i2.a.3,Embracing Computational Thinking as an Impetus for Artificial Intelligence in Integrated STEM Disciplines through Engineering and Technology,Embracing Computational Thinking as an Impetus for Artificial Intelligence in Integrated STEM Disciplines through Engineering and Technology Education,2023,Journal of Technology Education,core,1.0,3,13.0,13.0,16.0,,199.0,Computational thinking; Curriculum; Scope (computer science); Engineering ethics; Computer science,p3_2020_2026
10.29333/ejmste/13232,Teaching Newtonian physics with LEGO EV3 robots: An integrated STEM approach,Teaching Newtonian physics with LEGO EV3 robots: An integrated STEM approach,2023,"Eurasia Journal of Mathematics, Science and Technology Education",core,0.8500000000000001,2,13.0,13.0,11.0,,97.0,Descriptive statistics; Robotics; Test (biology); Robot; Mathematics education,p3_2020_2026
10.3389/fpsyg.2023.1252718,Teaching programming and computational thinking in early childhood education: a case study of content knowledge and pedagogical knowledge,Teaching programming and computational thinking in early childhood education: a case study of content knowledge and pedagogical knowledge,2023,Frontiers in Psychology,broad,0.6666666666666667,2,13.0,13.0,13.0,0.75,86.0,Psychology; Early childhood education; Early childhood; Curriculum; Debugging,p3_2020_2026
10.3390/educsci13040422,Developing Computational Thinking through Mathematics: An Evaluative Scientific Mapping,Developing Computational Thinking through Mathematics: An Evaluative Scientific Mapping,2023,Education Sciences,broad,0.6333333333333333,3,13.0,13.0,16.0,1.5,176.0,Computational thinking; Mathematics education; Computer science; Process (computing); Relation (database),p3_2020_2026
10.3390/su15075855,Effects of the Fundamental Concepts of Computational Thinking on Students’ Anxiety and Motivation toward K-12 English Writing,Effects of the Fundamental Concepts of Computational Thinking on Students’ Anxiety and Motivation toward K-12 English Writing,2023,Sustainability (Switzerland),broad,0.7000000000000001,1,13.0,13.0,13.0,,121.0,Anxiety; Psychology; Curriculum; Mathematics education; Stress (linguistics),p3_2020_2026
10.1007/s11423-022-10097-w,Developing effective and accessible activities to improve and assess computational thinking and engineering learning,Developing effective and accessible activities to improve and assess computational thinking and engineering learning,2022,Educational Technology Research and Development,core,0.8166666666666667,3,13.0,13.0,12.0,2.0,146.0,Arduino; Rubric; Curriculum; Test (biology); Computational thinking,p3_2020_2026
10.1016/j.ijcci.2022.100543,A screen-based or physical computing unit? Examining secondary students’ attitudes toward coding,A screen-based or physical computing unit? Examining secondary students’ attitudes toward coding,2022,International Journal of Child-Computer Interaction,core,1.0,3,13.0,13.0,13.0,,131.0,Computational thinking; Physical computing; Physical science; Popularity; Mathematics education,p3_2020_2026
10.1080/15391523.2020.1816864,Teaching with robotics: creating and implementing integrated units in middle school subjects,Teaching with robotics: creating and implementing integrated units in middle school subjects,2022,Journal of Research on Technology in Education,core,0.8166666666666667,3,13.0,13.0,8.0,,50.0,Robotics; Discipline; Artificial intelligence; Educational robotics; Computational thinking,p3_2020_2026
10.1177/07356331211039961,"Combining Webduino Programming With Situated Learning to Promote Computational Thinking, Motivation, and Satisfaction Among High School Stud","Combining Webduino Programming With Situated Learning to Promote Computational Thinking, Motivation, and Satisfaction Among High School Students",2022,Journal of Educational Computing Research,core,1.0,3,13.0,13.0,11.0,,75.0,Situated; Situated learning; Computational thinking; Mathematics education; Computer science,p3_2020_2026
10.14569/ijacsa.2022.0130224,Incorporation of Computational Thinking Practices to Enhance Learning in a Programming Course,Incorporation of Computational Thinking Practices to Enhance Learning in a Programming Course,2022,International Journal of Advanced Computer Science and Applications,core,1.0,3,13.0,13.0,15.0,,70.0,Computational thinking; Computer science; Python (programming language); Mathematics education; Abstraction,p3_2020_2026
10.15294/jpii.v11i1.33125,PROSPECTIVE SCIENCE TEACHERS’ SELF-CONFIDENCE IN COMPUTATIONAL THINKING SKILLS,PROSPECTIVE SCIENCE TEACHERS’ SELF-CONFIDENCE IN COMPUTATIONAL THINKING SKILLS,2022,Jurnal Pendidikan IPA Indonesia,core,0.8500000000000001,2,13.0,13.0,9.0,,146.0,Self-confidence; Mathematics education; Psychology; Test (biology); Confidence interval,p3_2020_2026
10.3389/feduc.2022.955572,A scoping review on the relationship between robotics in educational contexts and e-health,A scoping review on the relationship between robotics in educational contexts and e-health,2022,Frontiers in Education,broad,0.6333333333333333,3,13.0,13.0,11.0,0.25,71.0,Robotics; Educational robotics; Artificial intelligence; Field (mathematics); Robot,p3_2020_2026
10.3991/ijim.v16i02.27295,The Elements of Computational Thinking in Learning Geometry by Using Augmented Reality Application,The Elements of Computational Thinking in Learning Geometry by Using Augmented Reality Application,2022,International Journal of Interactive Mobile Technologies,core,1.0,3,13.0,13.0,14.0,,184.0,Computational thinking; Mathematics education; Abstraction; Computer science; Meaning (existential),p3_2020_2026
10.3991/ijim.v16i06.26281,"Design, Development, and Evaluation of the Robobug Board Game: An Unplugged Approach to Computational Thinking","Design, Development, and Evaluation of the Robobug Board Game: An Unplugged Approach to Computational Thinking",2022,International Journal of Interactive Mobile Technologies,broad,0.575,2,13.0,13.0,11.0,,85.0,Rubric; Computational thinking; Computer science; GRASP; Game design,p3_2020_2026
10.1007/978-3-030-66906-5_19,Preparing Primary School Teachers for Teaching Computational Thinking: A Systematic Review,Preparing Primary School Teachers for Teaching Computational Thinking: A Systematic Review,2021,Lecture Notes in Computer Science,broad,0.6333333333333333,3,13.0,13.0,14.0,,89.0,Computational thinking; Context (archaeology); Curriculum; Mathematics education; Computer science,p3_2020_2026
