doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1080/13614568.2016.1152314,Leveraging Scratch4SL and Second Life to motivate high school students’ participation in introductory programming courses: findings from a c,Leveraging Scratch4SL and Second Life to motivate high school students’ participation in introductory programming courses: findings from a case study,2017,New Review of Hypermedia and Multimedia,core,1.0,3,19.0,19.0,20.0,,115.0,Constructionism; Computational thinking; Mathematics education; Computer science; Focus group,p2_2013_2019
10.17051/io.2017.80833,Ict teachers’ visual programming teaching experiences; Bilişim teknolojileri öğretmenlerinin görsel programlama öğretimi deneyimleri,Ict teachers’ visual programming teaching experiences; Bilişim teknolojileri öğretmenlerinin görsel programlama öğretimi deneyimleri,2017,Elementary Education Online,broad,0.575,2,19.0,19.0,20.0,,16.0,Psychology,p2_2013_2019
10.1007/978-981-13-6528-7_4,"Measuring Secondary School Students’ Competence in Computational Thinking in ICILS 2018—Challenges, Concepts, and Potential Implications for","Measuring Secondary School Students’ Competence in Computational Thinking in ICILS 2018—Challenges, Concepts, and Potential Implications for School Systems Around theWorld",2019,,broad,0.6333333333333333,3,18.0,18.0,15.0,,43.0,Computational thinking; Competence (human resources); Scope (computer science); Mathematics education; Perspective (graphical),p2_2013_2019
10.1088/1742-6596/1317/1/012172,Factors influencing the critical and creative thinking skills of college students in computational physics courses,Factors influencing the critical and creative thinking skills of college students in computational physics courses,2019,Journal of Physics: Conference Series,core,0.8166666666666667,3,18.0,18.0,16.0,,123.0,Mathematics education; Curiosity; Computational thinking; Subject (documents); Likert scale,p2_2013_2019
10.1007/978-3-319-93566-9_13,Integrating computational thinking in school curriculum,Integrating computational thinking in school curriculum,2018,,core,0.8166666666666667,3,18.0,18.0,23.0,,120.0,Curriculum; Computational thinking; Globe; Mathematics education; Engineering ethics,p2_2013_2019
10.1109/compsac.2018.00175,Computational Thinking: Learning by Doing with the Cinco Adventure Game Tool,Computational Thinking: Learning by Doing with the Cinco Adventure Game Tool,2018,Proceedings - IEEE Computer Society's International Computer Software and Applications Conference,broad,0.5416666666666667,3,18.0,18.0,18.0,,53.0,Computational thinking; Computer science; Adventure; Reuse; Video game development,p2_2013_2019
10.1109/isecon.2018.8340502,Towards playful learning and computational thinking-Developing the educational robot BRICKO,Towards playful learning and computational thinking-Developing the educational robot BRICKO,2018,,broad,0.6333333333333333,3,18.0,18.0,21.0,,67.0,Computational thinking; Computer science; Robot; Human–computer interaction; Educational robotics,p2_2013_2019
10.1007/978-3-319-52691-1_10,Using Model-Based Learning to Promote Computational Thinking Education,Using Model-Based Learning to Promote Computational Thinking Education,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",core,1.0,3,18.0,18.0,16.0,,55.0,Computational thinking; Context (archaeology); Discipline; Curriculum; Computer science,p2_2013_2019
10.1021/acs.jchemed.6b00973,The Development of Computational Thinking in a High School Chemistry Course,The Development of Computational Thinking in a High School Chemistry Course,2017,Journal of Chemical Education,core,1.0,3,18.0,18.0,17.0,2.6,151.0,Computational thinking; Mathematics education; Computer science; Coding (social sciences); Science education,p2_2013_2019
10.1109/tale.2017.8252356,Integrating computational thinking into english dialogue learning through graphical programming tool,Integrating computational thinking into english dialogue learning through graphical programming tool,2017,,broad,0.6333333333333333,3,18.0,18.0,17.0,,80.0,Computer science; Visual programming language; First-generation programming language; Computational thinking; Mathematics education,p2_2013_2019
10.1109/fie.2016.7757409,Can Computational Thinking help me? A quantitative study of its effects on education,Can Computational Thinking help me? A quantitative study of its effects on education,2016,"Proceedings - Frontiers in Education Conference, FIE",core,1.0,3,18.0,18.0,18.0,,114.0,Computational thinking; Computer science; Mathematics education; Artificial intelligence; Psychology,p2_2013_2019
10.1145/3012430.3012496,Does computational thinking correlate with personality? The non-cognitive side of computational thinking,Does computational thinking correlate with personality? The non-cognitive side of computational thinking,2016,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,18.0,18.0,14.0,,94.0,Conscientiousness; Agreeableness; Extraversion and introversion; Openness to experience; Personality,p2_2013_2019
10.1109/blocks.2015.7368995,Quizly: A live coding assessment platform for App Inventor,Quizly: A live coding assessment platform for App Inventor,2015,,broad,0.5416666666666667,3,18.0,18.0,18.0,3.0,61.0,Computational thinking; Summative assessment; Computer science; Formative assessment; Affordance,p2_2013_2019
10.1109/vlhcc.2015.7357215,Collaboration and Computational Thinking: A classroom structure,Collaboration and Computational Thinking: A classroom structure,2015,"Proceedings of IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC",core,1.0,3,18.0,18.0,10.0,,66.0,Computational thinking; Summative assessment; Mathematics education; Computer science; Ideal (ethics),p2_2013_2019
10.1007/978-3-030-33759-9_4,Holistic STEAM Education Through Computational Thinking: A Perspective on Training Future Teachers,Holistic STEAM Education Through Computational Thinking: A Perspective on Training Future Teachers,2019,Lecture Notes in Computer Science,core,0.8166666666666667,3,17.0,17.0,18.0,,83.0,Novelty; Computational thinking; Articulation (sociology); Perspective (graphical); Context (archaeology),p2_2013_2019
10.1109/access.2018.2890220,Developing a Software That Supports the Improvement of the Theory of Mind in Children With Autism Spectrum Disorder,Developing a Software That Supports the Improvement of the Theory of Mind in Children With Autism Spectrum Disorder,2019,IEEE ACCESS,broad,0.7000000000000001,1,17.0,17.0,14.0,,87.0,Usability; Autism spectrum disorder; Empathy; Computer science; Autism,p2_2013_2019
10.12700/aph.16.2.2019.2.3,Placing event-action-based visual programming in the process of computer science education,Placing event-action-based visual programming in the process of computer science education,2019,Acta Polytechnica Hungarica,core,1.0,3,17.0,17.0,12.0,,44.0,Computer science; Action (physics); Process (computing); Event (particle physics); Human–computer interaction,p2_2013_2019
10.33965/celda2019_201911l023,Measuring computational thinking - Adapting a performance test and a self-assessment instrument for German-speaking countries,Measuring computational thinking - Adapting a performance test and a self-assessment instrument for German-speaking countries,2019,,broad,0.5416666666666667,3,17.0,17.0,18.0,,88.0,German; Computational thinking; Test (biology); Computer science; Work (physics),p2_2013_2019
10.1145/3202185.3210800,Game modding for computational thinking: An integrated design approach,Game modding for computational thinking: An integrated design approach,2018,PROCEEDINGS OF THE 2018 ACM CONFERENCE ON INTERACTION DESIGN AND CHILDREN (IDC 2018),core,1.0,3,17.0,17.0,16.0,5.0,61.0,Mod; Affordance; Computer science; Human–computer interaction; Process (computing),p2_2013_2019
10.1007/978-3-319-52691-1_15,The Code ABC MOOC: Experiences from a Coding and Computational Thinking MOOC for Finnish Primary School Teachers,The Code ABC MOOC: Experiences from a Coding and Computational Thinking MOOC for Finnish Primary School Teachers,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",broad,0.5416666666666667,3,17.0,17.0,16.0,4.6,26.0,Coding (social sciences); Computational thinking; Curriculum; Mathematics education; School teachers,p2_2013_2019
10.1109/coginfocom.2017.8268230,Sprego virtual collaboration space,Sprego virtual collaboration space,2017,,broad,0.6333333333333333,3,17.0,17.0,11.0,,24.0,Workspace; Computer science; Computational thinking; Popularity; Human–computer interaction,p2_2013_2019
10.1145/3144826.3145354,Promotng computatonal thinking and creatveness in primary school children,Promotng computatonal thinking and creatveness in primary school children,2017,ACM International Conference Proceeding Series,core,1.0,3,17.0,17.0,10.0,,85.0,Computational thinking; Computer science; Creativity; Context (archaeology); Coding (social sciences),p2_2013_2019
10.1007/978-3-319-30295-9_14,Computational thinking: Toward a unifying definition,Computational thinking: Toward a unifying definition,2016,,broad,0.5416666666666667,3,17.0,17.0,18.0,,66.0,Computer science; Epistemology; Cognitive science; Management science; Psychology,p2_2013_2019
10.1007/978-3-319-41769-1_9,"Computational thinking and social skills in Virtuoso: An immersive, digital game-based learning environment for youth with autism spectrum d","Computational thinking and social skills in Virtuoso: An immersive, digital game-based learning environment for youth with autism spectrum disorder",2016,Communications in Computer and Information Science,broad,0.5416666666666667,3,17.0,17.0,20.0,,76.0,Computational thinking; Autism spectrum disorder; Curriculum; Autism; Computer science,p2_2013_2019
10.1145/2930674.2930697,How different input and output modalities support coding as a problem-solving process for children,How different input and output modalities support coding as a problem-solving process for children,2016,PROCEEDINGS OF THE 15TH INTERNATIONAL CONFERENCE ON INTERACTION DESIGN AND CHILDREN (IDC2016),broad,0.6333333333333333,3,17.0,17.0,13.0,,63.0,Coding (social sciences); Computer science; Affordance; Modalities; Computational thinking,p2_2013_2019
10.1145/2983468.2983517,Promoting inclusive informatics education through the Bebras challenge to All K-12 students,Promoting inclusive informatics education through the Bebras challenge to All K-12 students,2016,ACM International Conference Proceeding Series,broad,0.5416666666666667,3,17.0,17.0,12.0,,41.0,CONTEST; Informatics; Engineering informatics; Business informatics; Computer science,p2_2013_2019
10.15388/ioi.2016.09,Programming in Slovak primary schools,Programming in Slovak primary schools,2016,Olympiads in Informatics,broad,0.575,2,17.0,17.0,20.0,3.0,39.0,Slovak; Primary (astronomy); Mathematics education; Political science; Psychology,p2_2013_2019
10.1007/978-3-319-12307-3_58,Computational thinking and simulation in teaching science and mathematics,Computational thinking and simulation in teaching science and mathematics,2015,Springer Proceedings in Mathematics and Statistics,broad,0.6333333333333333,3,17.0,17.0,9.0,,59.0,Abstraction; Scratch; Computer science; Computational thinking; Mathematics education,p2_2013_2019
10.1109/fie.2014.7044089,AliCe-ViLlagE Alice as a Collaborative Virtual Learning Environment,AliCe-ViLlagE Alice as a Collaborative Virtual Learning Environment,2015,"Proceedings - Frontiers in Education Conference, FIE",broad,0.575,2,17.0,17.0,13.0,,51.0,Alice (programming language); Computer science; Domain (mathematical analysis); Teamwork; Process (computing),p2_2013_2019
10.1145/2787622.2787720,Grounding computational thinking skill acquisition through contextualized instruction,Grounding computational thinking skill acquisition through contextualized instruction,2015,,core,1.0,3,17.0,17.0,14.0,0.5,114.0,Computational thinking; Computer science; Curriculum; Framing (construction); Set (abstract data type),p2_2013_2019
10.1080/08993408.2014.963360,Mapping students’ ideas to understand learning in a collaborative programming environment,Mapping students’ ideas to understand learning in a collaborative programming environment,2014,Computer Science Education,broad,0.6333333333333333,3,17.0,17.0,14.0,,77.0,Computer science; Collaborative learning; Context (archaeology); Mathematics education; Constructivist teaching methods,p2_2013_2019
10.15388/infedu.2014.04,Multi-sensory informatics education,Multi-sensory informatics education,2014,Informatics in Education,broad,0.7250000000000001,3,17.0,17.0,19.0,,63.0,Slovak; Mathematics education; Teaching method; Computer science; Mathematics,p2_2013_2019
10.1007/978-3-319-73417-0_12,Measurement of Computational Thinking in K-12 Education: The Need for Innovative Practices,Measurement of Computational Thinking in K-12 Education: The Need for Innovative Practices,2018,,core,1.0,3,16.0,16.0,18.0,3.5,49.0,Computational thinking; Suite; Curriculum; Process (computing); Mathematics education,p2_2013_2019
10.1145/3213818.3213829,Considerations and technical pitfalls for teaching computational thinking with BBC micro:bit,Considerations and technical pitfalls for teaching computational thinking with BBC micro:bit,2018,ACM International Conference Proceeding Series,core,1.0,3,16.0,16.0,14.0,,69.0,Computational thinking; Computer science; Curriculum; Bit (key); Microcontroller,p2_2013_2019
10.1145/3284179.3284191,Teaching computational thinking to Down syndrome students,Teaching computational thinking to Down syndrome students,2018,ACM International Conference Proceeding Series,core,1.0,3,16.0,16.0,17.0,,75.0,Computational thinking; Computer science; Comprehension; Mathematics education; Cognition,p2_2013_2019
10.1007/978-3-319-52836-6_19,A pathway into computational thinking in primary schools,A pathway into computational thinking in primary schools,2017,Lecture Notes in Computer Science,broad,0.6333333333333333,3,16.0,16.0,16.0,3.0,74.0,Computational thinking; Computer science; Curriculum; Creativity; Key (lock),p2_2013_2019
10.1109/mcse.2017.3151241,The Essence of Computational Thinking,The Essence of Computational Thinking,2017,Computing in Science and Engineering,core,0.8500000000000001,2,16.0,16.0,10.0,0.25,66.0,Computational thinking; Computer science; Set (abstract data type); Cognition; Mathematics education,p2_2013_2019
10.1145/3141798.3141808,The role of computational thinking practices in making: How beginning youth makers encounter & appropriate ct practices in making,The role of computational thinking practices in making: How beginning youth makers encounter & appropriate ct practices in making,2017,ACM International Conference Proceeding Series,broad,0.7250000000000001,3,16.0,16.0,22.0,,48.0,Debugging; Context (archaeology); Computational thinking; Assertion; Computer science,p2_2013_2019
10.1109/vlhcc.2016.7739692,Fostering computational thinking skills with a tangible blocks programming environment,Fostering computational thinking skills with a tangible blocks programming environment,2016,"Proceedings of IEEE Symposium on Visual Languages and Human-Centric Computing, VL/HCC",core,0.8500000000000001,2,16.0,16.0,14.0,,60.0,Computational thinking; Computer science; Interface (matter); Scratch; Human–computer interaction,p2_2013_2019
10.1145/3012430.3012493,Smart Textile objects and conductible ink as a context for arts based teaching and learning of computational thinking at primary school,Smart Textile objects and conductible ink as a context for arts based teaching and learning of computational thinking at primary school,2016,ACM International Conference Proceeding Series,broad,0.7250000000000001,3,16.0,16.0,13.0,,63.0,Variety (cybernetics); Computer science; Sketch; Debugging; Multimedia,p2_2013_2019
10.1109/respect.2015.7296496,Leveraging collaboration to improve gender equity in a game-based learning environment for middle school computer science,Leveraging collaboration to improve gender equity in a game-based learning environment for middle school computer science,2015,,broad,0.575,2,16.0,16.0,11.0,,69.0,Disadvantage; Game based learning; Computer science; Equity (law); Mathematics education,p2_2013_2019
10.1109/secon.2015.7133047,Development of a video game that teaches the fundamentals of computer programming,Development of a video game that teaches the fundamentals of computer programming,2015,Conference Proceedings - IEEE SOUTHEASTCON,broad,0.5416666666666667,3,16.0,16.0,11.0,,53.0,Computer science; Scratch; Video game development; Game design; Game programming,p2_2013_2019
10.1109/icalt.2014.118,"Computational thinking, code complexity, and prior experience in a videogame-building assignment","Computational thinking, code complexity, and prior experience in a videogame-building assignment",2014,2014 14TH IEEE INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES (ICALT),core,0.8166666666666667,3,16.0,16.0,13.0,,69.0,Scratch; Computational thinking; Computer science; Curriculum; Code (set theory),p2_2013_2019
10.1145/2674683.2674704,Computational thinking skills in Dutch secondary education: Exploring pedagogical content knowledge,Computational thinking skills in Dutch secondary education: Exploring pedagogical content knowledge,2014,ACM International Conference Proceeding Series,core,1.0,3,16.0,16.0,15.0,,49.0,Computational thinking; Data collection; Mathematics education; Completeness (order theory); Computer science,p2_2013_2019
10.1007/978-3-030-21562-0_28,Learning computational thinking through gamification and collaborative learning,Learning computational thinking through gamification and collaborative learning,2019,Lecture Notes in Computer Science,core,1.0,3,15.0,15.0,12.0,,89.0,Computer science; Computational thinking; Human–computer interaction; Collaborative learning; Mathematics education,p2_2013_2019
10.1007/978-981-13-6528-7_13,"Roles, Collaboration, and the Development of Computational Thinking in a Robotics Learning Environment","Roles, Collaboration, and the Development of Computational Thinking in a Robotics Learning Environment",2019,,core,1.0,3,15.0,15.0,17.0,,39.0,Computational thinking; Robotics; Developmental robotics; Artificial intelligence; Debugging,p2_2013_2019
10.1080/10598650.2018.1558656,Building Capacity for Computational Thinking in Youth through Informal Education,Building Capacity for Computational Thinking in Youth through Informal Education,2019,Journal of Museum Education,broad,0.7250000000000001,3,15.0,15.0,12.0,,140.0,Computational thinking; Affordance; Decomposition; Perception; Mathematics education,p2_2013_2019
10.1108/idd-09-2019-0065,Understanding second grader’s computational thinking skills in robotics through their individual traits,Understanding second grader’s computational thinking skills in robotics through their individual traits,2019,Information Discovery and Delivery,core,1.0,3,15.0,15.0,16.0,,96.0,Computational thinking; Popularity; Psychology; Coding (social sciences); Context (archaeology),p2_2013_2019
10.1109/laclo49268.2019.00046,Educational robotics and computational thinking development in preschool,Educational robotics and computational thinking development in preschool,2019,2019 XIV LATIN AMERICAN CONFERENCE ON LEARNING TECHNOLOGIES (LACLO 2019),core,1.0,3,15.0,15.0,19.0,,70.0,Computational thinking; Robot; Session (web analytics); Intervention (counseling); Flexibility (engineering),p2_2013_2019
10.1145/3337722.3337768,The computational puzzle design framework: A design guide for games teaching computational thinking,The computational puzzle design framework: A design guide for games teaching computational thinking,2019,ACM International Conference Proceeding Series,core,1.0,3,15.0,15.0,16.0,,76.0,Computational thinking; Computer science; Coding (social sciences); Key (lock); Game design,p2_2013_2019
10.1109/icccnt.2018.8493941,Digital Storytelling Using Scratch: Engaging Children Towards Digital Storytelling,Digital Storytelling Using Scratch: Engaging Children Towards Digital Storytelling,2018,,broad,0.5416666666666667,3,15.0,15.0,13.0,,71.0,Digital storytelling; Storytelling; Scratch; Reading (process); Computer science,p2_2013_2019
10.1007/978-3-319-52691-1_7,Integrating Computational Thinking in Discrete Structures,Integrating Computational Thinking in Discrete Structures,2017,"EMERGING RESEARCH, PRACTICE, AND POLICY ON COMPUTATIONAL THINKING",core,1.0,3,15.0,15.0,11.0,3.0,38.0,Computational thinking; Curriculum; Mathematics education; Computer science; Computation,p2_2013_2019
10.1145/2839509.2844675,Training teachers to integrate computational thinking into K-12 teaching,Training teachers to integrate computational thinking into K-12 teaching,2016,,core,1.0,3,15.0,15.0,13.0,,131.0,Computational thinking; Session (web analytics); Mathematics education; Computer science; Subject (documents),p2_2013_2019
10.1109/blocks.2015.7369019,Approaches for teaching computational thinking strategies in an educational game: A position paper,Approaches for teaching computational thinking strategies in an educational game: A position paper,2015,,core,1.0,3,15.0,15.0,13.0,,126.0,Computational thinking; Computer science; Educational game; Block (permutation group theory); Game design,p2_2013_2019
10.1109/fie.2015.7344238,GK-12 DISSECT: Incorporating computational thinking with K-12 science without computer access,GK-12 DISSECT: Incorporating computational thinking with K-12 science without computer access,2015,"Proceedings - Frontiers in Education Conference, FIE",core,0.9083333333333334,3,15.0,15.0,15.0,,93.0,Computational thinking; Curriculum; Abstraction; Computer science; Mathematics education,p2_2013_2019
10.1109/latice.2015.44,Computational thinking curriculum for K-12 education - A Delphi survey,Computational thinking curriculum for K-12 education - A Delphi survey,2015,2015 INTERNATIONAL CONFERENCE ON LEARNING AND TEACHING IN COMPUTING AND ENGINEERING,core,1.0,3,15.0,15.0,12.0,,129.0,Computational thinking; Curriculum; Competence (human resources); Mathematics education; Computer science,p2_2013_2019
10.1145/2670757.2670761,Computational Thinking Skills in Dutch Secondary Education: Exploring Teacher's Perspective,Computational Thinking Skills in Dutch Secondary Education: Exploring Teacher's Perspective,2014,ACM International Conference Proceeding Series,core,1.0,3,15.0,15.0,14.0,,25.0,Computational thinking; Perspective (graphical); Set (abstract data type); Mathematics education; Computer science,p2_2013_2019
10.3233/978-1-61499-411-4-273,Adaptive Augmented Reality Serious Game to Foster Problem Solving Skills,Adaptive Augmented Reality Serious Game to Foster Problem Solving Skills,2014,WORKSHOP PROCEEDINGS OF THE 10TH INTERNATIONAL CONFERENCE ON INTELLIGENT ENVIRONMENTS,core,0.8500000000000001,2,15.0,15.0,8.0,,74.0,Augmented reality; Computer science; Psychology; Human–computer interaction,p2_2013_2019
10.1007/978-3-642-39146-0_33,Teaching computational thinking skills in C3STEM with traffic simulation,Teaching computational thinking skills in C3STEM with traffic simulation,2013,Lecture Notes in Computer Science,core,1.0,3,15.0,15.0,9.0,0.25,67.0,Computer science; Computational thinking; Human–computer interaction; Mathematics education; Multimedia,p2_2013_2019
10.1007/978-3-030-11548-7_9,Board games for training computational thinking,Board games for training computational thinking,2019,Lecture Notes in Computer Science,broad,0.7250000000000001,3,14.0,14.0,10.0,,121.0,Computational thinking; Computer science; Adventure; Mathematics education; Coding (social sciences),p2_2013_2019
10.1007/978-3-030-11935-5_11,"A Learning Environment for Geography and History Using Mixed Reality, Tangible Interfaces and Educational Robotics","A Learning Environment for Geography and History Using Mixed Reality, Tangible Interfaces and Educational Robotics",2019,Advances in Intelligent Systems and Computing,core,1.0,3,14.0,14.0,17.0,,68.0,Augmented reality; Embodied cognition; Treasure; Computational thinking; Learning environment,p2_2013_2019
10.1007/978-981-13-6528-7_12,Defining and Assessing Students’ Computational Thinking in a Learning by Modeling Environment,Defining and Assessing Students’ Computational Thinking in a Learning by Modeling Environment,2019,,broad,0.7250000000000001,3,14.0,14.0,13.0,,33.0,Computational thinking; Curriculum; Set (abstract data type); Mathematics education; Reciprocal,p2_2013_2019
10.1007/978-981-13-6528-7_14,Video Games: A Potential Vehicle for Teaching Computational Thinking,Video Games: A Potential Vehicle for Teaching Computational Thinking,2019,,core,1.0,3,14.0,14.0,17.0,,49.0,Computational thinking; Interactivity; Computer science; Abstraction; Mathematics education,p2_2013_2019
10.1007/978-981-13-6528-7_17,A Study of the Readiness of Implementing Computational Thinking in Compulsory Education in Taiwan,A Study of the Readiness of Implementing Computational Thinking in Compulsory Education in Taiwan,2019,,broad,0.5416666666666667,3,14.0,14.0,12.0,1.0,125.0,Compulsory education; Computational thinking; Mathematics education; Psychology; Computer science,p2_2013_2019
10.1109/icalt.2019.00112,Gamification and engagement: Development of computational thinking and the implications in mathematical learning,Gamification and engagement: Development of computational thinking and the implications in mathematical learning,2019,2019 IEEE 19TH INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES (ICALT 2019),core,0.8166666666666667,3,14.0,14.0,13.0,,117.0,Sequence (biology); Computational thinking; Mathematics education; Development (topology); Process (computing),p2_2013_2019
10.1145/3287324.3287346,Building computational creativity in an online course for non-majors,Building computational creativity in an online course for non-majors,2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,core,1.0,3,14.0,14.0,14.0,,66.0,Computational thinking; Creativity; Mathematics education; Curriculum; Computer science,p2_2013_2019
10.1145/3287324.3287509,A middle-school code camp emphasizing digital humanities,A middle-school code camp emphasizing digital humanities,2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.6333333333333333,3,14.0,14.0,12.0,,36.0,Digital humanities; Curriculum; Code (set theory); Computer science; Computational thinking,p2_2013_2019
10.1145/3304221.3319772,Infusing computing: Analyzing teacher programming products in K-12 computational thinking professional development,Infusing computing: Analyzing teacher programming products in K-12 computational thinking professional development,2019,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",core,1.0,3,14.0,14.0,15.0,,61.0,Abstraction; Computational thinking; Decomposition; Computer science; Mathematics education,p2_2013_2019
10.15390/eb.2018.7678,A Model Suggested for Programming Teaching: Programming in Seven Steps,A Model Suggested for Programming Teaching: Programming in Seven Steps,2019,EGITIM VE BILIM-EDUCATION AND SCIENCE,core,0.9083333333333334,3,14.0,14.0,13.0,,60.0,Computer science; Process (computing); Scope (computer science); Mathematics education; Cognition,p2_2013_2019
10.1109/icalt.2018.00072,Impact of teaching approaches to computational thinking on high school students: A systematic mapping,Impact of teaching approaches to computational thinking on high school students: A systematic mapping,2018,2018 IEEE 18TH INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES (ICALT 2018),broad,0.6333333333333333,3,14.0,14.0,6.0,,66.0,Computational thinking; Context (archaeology); Mathematics education; Computer science; Dimension (graph theory),p2_2013_2019
10.1109/icccnt.2018.8494172,Fractal Geometry: Enhancing Computational Thinking with MIT Scratch,Fractal Geometry: Enhancing Computational Thinking with MIT Scratch,2018,,core,1.0,3,14.0,14.0,7.0,,69.0,Fractal; Scratch; Geometry; Computer science; Computational geometry,p2_2013_2019
10.1145/3159450.3159520,Introducing computational thinking through non-programming science activities,Introducing computational thinking through non-programming science activities,2018,SIGCSE'18: PROCEEDINGS OF THE 49TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.7250000000000001,3,14.0,14.0,14.0,,79.0,Computational thinking; Next Generation Science Standards; Mathematics education; Computer science; Diversity (politics),p2_2013_2019
10.1109/educon.2017.7942991,How can a simulation game support the development of computational problem-solving strategies?,How can a simulation game support the development of computational problem-solving strategies?,2017,"IEEE Global Engineering Education Conference, EDUCON",broad,0.5416666666666667,3,14.0,14.0,14.0,,67.0,Computational thinking; Computer science; Game design; Game Developer; Simulations and games in economics education,p2_2013_2019
10.1109/iiai-aai.2017.83,A Visualization Tool to Support Analyzing and Evaluating Scratch Projects,A Visualization Tool to Support Analyzing and Evaluating Scratch Projects,2017,2017 6TH IIAI INTERNATIONAL CONGRESS ON ADVANCED APPLIED INFORMATICS (IIAI-AAI),core,1.0,3,14.0,14.0,11.0,,47.0,Scratch; Computer science; Computational thinking; Visualization; Animation,p2_2013_2019
10.1145/3027385.3029440,A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based pr,A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based programming,2017,ACM International Conference Proceeding Series,core,0.8166666666666667,3,14.0,14.0,14.0,,84.0,Computer science; Computational thinking; Learning analytics; Block (permutation group theory); A priori and a posteriori,p2_2013_2019
10.1177/2042753017731357,Revisiting the media generation: Youth media use and computational literacy instruction,Revisiting the media generation: Youth media use and computational literacy instruction,2017,E-Learning and Digital Media,broad,0.5416666666666667,3,14.0,14.0,10.0,,227.0,Literacy; Computational thinking; Mathematics education; Curriculum; 21st century skills,p2_2013_2019
10.1145/2839509.2844585,Implementation and outcomes of a three-pronged approach to professional development for CS principles,Implementation and outcomes of a three-pronged approach to professional development for CS principles,2016,,broad,0.5416666666666667,3,14.0,14.0,13.0,,60.0,Curriculum; Professional development; Credentialing; Computer science; Mathematics education,p2_2013_2019
10.1109/fie.2014.7044140,Programming web-course analysis: How to introduce computer programming?,Programming web-course analysis: How to introduce computer programming?,2015,"Proceedings - Frontiers in Education Conference, FIE",broad,0.5166666666666667,1,14.0,14.0,14.0,,48.0,Computer science; Inductive programming; Context (archaeology); Programming paradigm; First-generation programming language,p2_2013_2019
10.1063/1.5139865,Literature review of robotics learning devices to facilitate the development of computational thinking in early childhood,Literature review of robotics learning devices to facilitate the development of computational thinking in early childhood,2019,AIP Conference Proceedings,core,1.0,3,13.0,13.0,12.0,,84.0,Computational thinking; Robotics; Artificial intelligence; Computer science; Educational robotics,p2_2013_2019
10.1109/bb48857.2019.8941222,Position: IntelliBlox: A Toolkit for Integrating Block-Based Programming into Game-Based Learning Environments,Position: IntelliBlox: A Toolkit for Integrating Block-Based Programming into Game-Based Learning Environments,2019,,core,1.0,3,13.0,13.0,11.0,,47.0,Computer science; Computational thinking; Game programming; Block (permutation group theory); Game design,p2_2013_2019
10.1109/siie48397.2019.8970131,An Ontology based approach to teach Computational Thinking,An Ontology based approach to teach Computational Thinking,2019,2019 INTERNATIONAL SYMPOSIUM ON COMPUTERS IN EDUCATION (SIIE),broad,0.7250000000000001,3,13.0,13.0,10.0,,68.0,Computational thinking; Computer science; Ontology; Task (project management); Process (computing),p2_2013_2019
10.1145/3290607.3312871,Using pirate plunder to develop children's abstraction skills in scratch,Using pirate plunder to develop children's abstraction skills in scratch,2019,Conference on Human Factors in Computing Systems - Proceedings,broad,0.7583333333333333,2,13.0,13.0,11.0,3.5500000000000003,56.0,Scratch; Code smell; Debugging; Computer science; Reuse,p2_2013_2019
10.33965/celda2019_201911l013,Developing preschool children's computational thinking with educational robotics: The role of cognitive differences and scaffolding,Developing preschool children's computational thinking with educational robotics: The role of cognitive differences and scaffolding,2019,,core,1.0,3,13.0,13.0,13.0,,60.0,Computational thinking; Reading (process); Cognition; Cognitive development; Computer science,p2_2013_2019
10.1088/1742-6596/1088/1/012116,Students' thinking process in solving mathematical problems based on the levels of mathematical ability,Students' thinking process in solving mathematical problems based on the levels of mathematical ability,2018,Journal of Physics: Conference Series,broad,0.6666666666666667,2,13.0,13.0,17.0,,166.0,Mathematics education; Mathematical problem; Process (computing); Thinking processes; Presentation (obstetrics),p2_2013_2019
